Token,Type,0-arch/arch_3,1-arch/arch_3,2-arch/arch_3,3-arch/arch_3,4-arch/arch_3,0-banana/banana_1,1-banana/banana_1,2-banana/banana_1,0-cabbage/cabbage_1,1-cabbage/cabbage_1,2-cabbage/cabbage_1,3-cabbage/cabbage_1,0-carrot/carrot_1,1-carrot/carrot_1,2-carrot/carrot_1,3-carrot/carrot_1,4-carrot/carrot_1,5-carrot/carrot_1,0-corn/corn_4,1-corn/corn_4,2-corn/corn_4,3-corn/corn_4,4-corn/corn_4,0-cube/cube_1,1-cube/cube_1,2-cube/cube_1,3-cube/cube_1,0-cuboid/cuboid_1,1-cuboid/cuboid_1,2-cuboid/cuboid_1,3-cuboid/cuboid_1,4-cuboid/cuboid_1,0-cucumber/cucumber_1,1-cucumber/cucumber_1,2-cucumber/cucumber_1,3-cucumber/cucumber_1,4-cucumber/cucumber_1,0-cylinder/cylinder_1,1-cylinder/cylinder_1,2-cylinder/cylinder_1,3-cylinder/cylinder_1,4-cylinder/cylinder_1,0-eggplant/eggplant_4,1-eggplant/eggplant_4,2-eggplant/eggplant_4,3-eggplant/eggplant_4,0-lemon/lemon_1,1-lemon/lemon_1,2-lemon/lemon_1,0-lime/lime_4,1-lime/lime_4,2-lime/lime_4,3-lime/lime_4,4-lime/lime_4,0-orange/orange_1,1-orange/orange_1,2-orange/orange_1,0-plum/plum_3,1-plum/plum_3,2-plum/plum_3,3-plum/plum_3,4-plum/plum_3,0-potato/potato_4,1-potato/potato_4,2-potato/potato_4,3-potato/potato_4,0-semicylinder/semicylinder_3,1-semicylinder/semicylinder_3,2-semicylinder/semicylinder_3,3-semicylinder/semicylinder_3,4-semicylinder/semicylinder_3,0-tomato/tomato_3,1-tomato/tomato_3,2-tomato/tomato_3,3-tomato/tomato_3,0-triangle/triangle_3,1-triangle/triangle_3,2-triangle/triangle_3,3-triangle/triangle_3,4-triangle/triangle_3
reddish,rgb,7.39156512748755e-55,7.213583428651157e-55,8.61788598539792e-53,3.8745736504290785e-46,1.0765946481832316e-46,3.034818023747504e-08,3.7561506445442e-08,9.270146228522355e-08,4.589374952756956e-21,2.8639303303536706e-20,3.416319782291537e-20,1.9946096650861057e-19,0.00010735633331104568,0.0004077444318138241,0.006109538682575782,0.012309473159585114,0.6262877311320842,0.9121825212643534,9.308549239505206e-17,1.4408737337431103e-16,2.0289701110001316e-16,2.712541117692557e-16,3.104675855596945e-16,8.988580433199557e-18,1.3621833845794804e-17,1.3475069016770588e-17,4.2635217962610036e-17,1.1938235392296806e-17,6.173449061088903e-18,6.1278779559673484e-18,9.237763325886971e-18,6.6595380053675804e-18,2.84878556570822e-28,1.2695571482877891e-27,1.1779103453733616e-26,8.496675941949735e-26,2.376820828189785e-25,4.131117295779716e-15,6.325526106830135e-16,8.724529418848309e-15,1.0679465606981584e-15,1.029627682404682e-15,3.259921701903579e-19,7.234168764720487e-17,1.4324545069561843e-16,1.1093981536999613e-15,2.555458532325437e-10,5.521908231268472e-10,5.014111039506774e-10,1.21753200777916e-33,6.786558825573309e-30,2.503518316420769e-29,8.35332377175199e-29,1.4727884422511957e-27,0.03339252948451058,0.8870668377095899,0.003384590508703193,3.3099635398295537e-09,2.7148181319748023e-07,2.379923190025376e-06,0.00019133859791844494,0.02537822276978548,0.01594210788734323,0.0943976752299668,0.2387218897944372,0.16599150085049463,3.186740512337095e-17,6.826839502799657e-15,4.186101258165499e-17,1.4279681552459664e-14,9.513492634719678e-17,0.00014406104335416102,0.00013933627108845536,3.536491392715016e-05,2.0164304617030316e-05,3.503175014150692e-51,1.4243247453820386e-50,2.7163318740070468e-49,8.895169357630169e-49,9.413344288114407e-49
reddish,shape,2.1995453785761588e-07,1.4794866741540123e-05,4.053509704031893e-12,2.2066132625116857e-05,2.543446356725054e-06,2.2329742384823889e-10,3.546620597686398e-05,0.101713583841732,9.980460713082959e-08,0.3625260461838076,0.001032996410523824,0.03248304289382117,2.3671689459129254e-16,2.3402069753737414e-16,8.859995221631826e-11,2.5345152910542284e-12,3.366579865293945e-15,6.349523625549674e-15,2.1939812465961657e-18,3.660285103285707e-16,3.510296725450893e-17,1.0633458712713336e-16,4.5450682961146784e-07,5.394949449788702e-05,0.00013291382782730578,1.486315743113415e-06,5.170581641900473e-06,1.0359544798267167e-06,3.793538848704768e-06,7.02931768160614e-06,3.983811905135982e-05,3.287680861187312e-05,9.81684979747988e-15,2.6707781337335323e-16,1.6169883956090888e-13,9.935107849877442e-14,1.8157057493486862e-07,1.0058080248372954e-13,1.106297895000984e-05,8.772511019091167e-07,6.357851596421955e-06,2.054368184261221e-08,4.4111908354705074e-06,3.362573820594478e-05,1.5321046110097311e-06,1.7229529119562232e-08,2.300290996622611e-09,2.4042783379912054e-05,7.863880966980629e-06,0.0014255731560755263,1.4677948870372247e-05,5.1805240830815684e-06,6.5768536066689385e-06,0.006949963334093086,0.9870674040505293,0.0313761026319024,0.017813178603733562,0.956598003170744,0.02076009403893135,0.001959302654341791,2.843278141440908e-06,0.7396588578967728,1.6689394338353018e-06,1.866810891711811e-07,0.000511045956669286,1.8138554782005183e-06,1.9585530694026554e-06,0.0006245104167870921,4.535786632010617e-08,0.00020931374171975084,0.0006004194166628458,0.9996256619985621,0.9999964223295432,0.9683059312021064,0.9824898696878639,0.00010182616873792974,1.901598317218894e-08,2.379470635049755e-07,2.0721861127563727e-13,1.4756674570693496e-07
reddish,object,5.191534378407129e-08,6.890595117222347e-07,8.237075228004649e-12,1.0572147030094127e-09,2.719533175984982e-07,1.55053701962241e-06,0.0005628434442738192,0.02875169849702231,5.578773410919322e-05,0.6746888224815537,0.025646305147730347,0.20302577934648883,2.9775036585497342e-08,1.1422836248764987e-10,1.4066453955450926e-06,2.73301000016647e-10,9.434598617946448e-11,5.1620108877356926e-12,6.591261320195299e-11,6.907751557088987e-11,1.3264892690436747e-11,3.0051439525447675e-10,6.953639021778808e-06,1.649184595190197e-08,3.9783717430812465e-08,1.2924159134735598e-09,4.357332640768442e-09,3.349721367168828e-08,3.1920650804748614e-09,2.4084698178089752e-09,4.911952129989467e-09,3.0567165190921726e-09,4.2374442773185573e-10,4.6681057402601235e-11,1.1406093139290135e-11,1.4124096173031403e-13,1.8986871345800465e-09,2.001131275816672e-12,5.277735364069449e-10,8.663839561026096e-10,4.301388224091047e-10,4.870061689482479e-10,1.3226919264062585e-05,1.1537976826200178e-05,2.0170941575044538e-07,9.253123829740496e-09,1.4582110340084597e-09,1.4977096577040945e-05,3.6092516784771376e-06,1.786576799220458e-05,1.3481728903240151e-05,7.07502114417929e-06,2.2320993202525575e-06,6.453759033115917e-05,0.4476297074465676,0.0315406188475183,0.008660131736764564,0.9998306131530637,0.9920730722729086,0.9326454617983627,0.3479389259525958,0.9984950689314409,4.492097396186422e-05,5.970735010327398e-06,0.0008387740742315286,9.482559708814805e-06,6.525032862914397e-08,1.1949064001899303e-06,4.1445346234368215e-11,8.072260782685522e-08,3.046088555578882e-07,0.9997601484597377,0.999996394608401,0.9997678321518981,0.999711802083323,2.9587876326435397e-08,1.5156523780306322e-09,1.981925770628033e-08,3.533845650877307e-14,4.054819036644735e-09
removed,rgb,1.5569615324118094e-27,7.643973308155797e-30,3.0184571274992132e-27,2.5912476078893327e-23,8.874198576211845e-26,4.925264025653287e-06,7.117054503595616e-07,7.204244487591498e-07,0.3728627341325314,0.36437356372263446,0.3758307143269799,0.7187898125693127,0.12185233715007147,0.05007114334006272,0.00578605851603973,0.0031427427842725783,7.467312178996041e-06,3.9627232851089297e-07,0.9083409264758957,0.9124216911342314,0.914848740466297,0.9163848899734037,0.9208336392408222,5.0472601772701964e-42,6.2441923379888e-42,5.809583492861655e-42,4.4947177933160793e-41,6.199018858317164e-41,5.817220184106653e-42,5.412097524824245e-42,6.262170333679556e-42,2.0366461068036493e-42,1.4261457581425587e-13,5.09580744550023e-12,2.5627770972140995e-11,1.887910027843453e-08,6.903256567974336e-07,1.5193007187961388e-35,2.216458691799165e-39,7.593212365303551e-36,2.623032552488412e-39,2.3155770444367774e-39,0.6999480265426589,0.6771600087943811,0.6754028641030455,0.34053159439682074,3.7237255060407603e-50,1.6785158670101135e-49,2.7369839730164924e-50,4.731494047880921e-39,1.5805209783388272e-33,3.222049050649954e-33,3.1103517223743156e-35,8.910946747169339e-33,2.5295181534470422e-37,6.072697430391808e-32,4.565441683134068e-44,0.02139227356825217,0.005046013439500901,3.4290855208647184e-05,1.5370688613794326e-05,5.869290241945037e-08,1.703531241449334e-14,1.4382364085737037e-20,1.097403892226348e-25,1.613719631271165e-28,4.4401078198923747e-41,4.360966606674254e-34,8.747615014499344e-42,1.6690211492684223e-33,1.0857011214806638e-41,1.0487332771076584e-86,9.427308451831373e-87,4.981791360652079e-89,6.259254609196085e-90,1.7092867313076248e-27,3.1116940078609586e-27,3.706461148406498e-26,4.109515769216291e-24,5.802621567787327e-25
removed,shape,5.235365041826526e-08,2.873862906460879e-07,2.420401892022576e-08,9.973557372611721e-10,2.1663351187739886e-08,4.073624913840923e-13,3.676048321622704e-08,2.6443315805346565e-06,9.612328938714743e-07,1.8175018050617822e-07,5.641874113823556e-05,1.499146613195027e-06,2.8147535938825646e-09,3.065938488549458e-05,4.644189478302003e-09,0.00011702432595012213,5.594430381821269e-10,0.0007274132031943632,0.5820148381411056,0.9435754689730758,0.8881074084246321,0.9381743574531267,0.7300902288080874,2.547268676849808e-07,4.575762110558054e-08,2.9131053241113e-05,1.0616735774989766e-05,5.564181602141523e-07,4.395484852430062e-06,9.903505429266883e-06,0.00037196328035621627,2.3108137570807457e-05,0.0003053081475401699,0.01712824498060399,8.320336118631683e-06,0.00017431378017818293,3.525194234201105e-08,3.122841890515609e-08,8.024088802229574e-06,2.5436649732870826e-05,8.55894941691397e-06,2.9684225883578245e-08,1.3209967887121822e-11,2.1985710751155853e-13,2.7145108674406413e-11,2.2567153337447832e-10,1.7723632185790218e-05,4.964880680030278e-07,7.307728826057215e-07,1.296872517493479e-07,6.40499355088528e-08,5.875140602627307e-08,2.403074204284819e-07,3.506923824795945e-05,1.431691223498127e-06,1.986395237712691e-07,4.81302559783532e-08,4.013396868806805e-07,3.2240411658338746e-07,1.1462762973277026e-07,3.586180103082345e-07,1.8777301730658205e-07,5.011019915297612e-06,1.4829365557876172e-05,1.0459999094457835e-05,5.2252313926205125e-06,0.00027896057981580363,0.0020946261280695424,0.00018902689502988423,2.4446880329449518e-05,4.5098933090015065e-05,2.9488694737233093e-06,5.152178577813685e-07,2.8593898911344932e-05,3.752411982510294e-06,7.23417118212021e-08,1.501855247124914e-11,4.344375591969365e-06,8.612838126698486e-09,9.037851233563183e-07
removed,object,1.5193567165151426e-09,1.3002501857256084e-09,1.1604335899985677e-09,7.46221943143842e-10,2.7076174299492278e-08,4.4734515602256264e-11,5.671549625753389e-07,7.784422400443586e-07,9.400196873417718e-07,1.7303078477279776e-07,5.20186425220507e-05,7.574660061027341e-07,4.669860137924345e-07,0.0024623560493469854,1.032535750676107e-06,0.004928374766122666,2.498388370434855e-08,0.01952620082099139,0.618857147466282,0.9282300971357688,0.8770072901594116,0.9162742773290029,0.9194277878837435,2.0876295873171933e-09,2.6806103601922725e-10,2.438337780240513e-07,1.1115327279350172e-07,3.685563373689401e-09,8.380964763378463e-08,2.2956695933041351e-07,5.401146779351588e-06,1.646323385329996e-07,0.00010639508128187905,0.003378678967529013,4.516266381140889e-06,7.714880769340337e-05,1.2086801253049335e-08,6.9972091427658765e-09,8.935958580929053e-08,2.1261799860255994e-07,1.1448472826769987e-07,1.5097762400271087e-09,6.417778828142828e-10,2.1626378251182612e-11,1.6049690152444082e-09,4.8175013561128e-09,4.330353453592796e-07,7.566504673257598e-09,7.839405954963277e-09,3.1755541552093057e-10,3.8687116226067575e-10,6.438175375324902e-10,1.3251572429517693e-09,1.469616668722965e-07,1.640707050998222e-07,5.491260233450758e-08,5.610180030624849e-09,1.2271150651490424e-06,1.0768470569965212e-06,1.5645731444255602e-06,4.245376124601451e-06,1.3551580671359704e-06,1.3755868596884865e-06,6.702999809625608e-06,2.0977111340272954e-06,5.421114097245456e-07,5.389157562471631e-06,8.844736582043204e-05,4.2952155194751525e-06,7.793875849741019e-07,4.985117391923306e-07,2.2720900333290854e-06,2.2802784831365375e-07,8.491442435759679e-06,1.0299281922444277e-06,5.9041120138428035e-09,1.4040751347517904e-11,9.983078614464989e-08,3.3128451157379506e-09,2.599498893794718e-08
resembles,rgb,3.168445909213337e-48,2.16568790134358e-43,5.3896669906557066e-43,3.444227224149172e-34,1.536456912356067e-31,1.5364456251711583e-11,1.5355765747002741e-10,1.30807999419054e-10,2.0456814364126265e-44,2.171804719217415e-46,2.490383672730313e-46,1.8310696463243287e-39,6.704106807419384e-28,3.7535076487903235e-29,3.2042807762291553e-26,2.2967054954194714e-27,1.735360033881407e-24,2.5609989102030264e-24,1.4359168808227954e-35,5.008005458874578e-35,1.3614828498247045e-34,3.2271135319877933e-34,1.4041577966227353e-34,0.9916443801672177,0.9916537889661153,0.9916466667345794,0.9916972363881248,0.9917277329832002,0.9916378668307804,0.9916328210325197,0.9916632763742073,0.9915435334893146,3.629432937694953e-17,2.5696302521572245e-18,5.599217863453186e-18,3.287806827523182e-21,1.7386895987554188e-23,0.9877287408187077,0.9909935338582962,0.987737324193393,0.9907116960344764,0.9907298388100304,1.2662490405791e-35,5.572047438964244e-29,1.8519607341104948e-28,1.2834769864944316e-24,0.035298059522087345,0.032369816875339665,0.02054108311317726,2.466850903232879e-05,0.00014173107149848964,0.00027142652201966975,0.003021020040640645,0.002787100362936672,1.5058233401124142e-06,3.643961085745939e-09,2.558764414713358e-07,2.8973626517931332e-46,1.0709389111975807e-44,3.6454121685601905e-48,1.1285967929743412e-44,6.326598644867213e-44,1.3006448125721984e-07,2.501149070520594e-06,2.431510602588615e-06,4.0095916124655845e-06,0.9917335970739857,0.9845549296345464,0.9915176520785337,0.9825468310167653,0.9912747859881584,8.891078565600549e-58,3.072040897621863e-58,1.5310091044946857e-58,4.8969013373828506e-60,1.5265687138163852e-38,1.4282788898938375e-37,1.8771657610563548e-36,6.950871927865967e-39,2.9258242452618296e-37
resembles,shape,6.46340582172947e-10,4.160750610784363e-06,0.19949617655716445,0.006176838111803469,4.79641152551672e-09,1.1392968333560111e-05,1.1462579533900725e-10,1.7364544883202328e-05,4.092130255598958e-13,1.9065508655003446e-11,2.654762122150532e-15,1.0320211267136861e-13,1.43028680457549e-06,1.2982598087562912e-06,0.0036513965236493733,0.005467175397897233,6.813440842262647e-05,0.007262410934653283,1.4233826228137025e-06,3.524944669599042e-08,3.445701120474807e-07,5.776755627015622e-07,1.6697685789385785e-12,1.0378170165856722e-06,1.4044685821335537e-07,6.491600338446608e-10,2.465874306138195e-09,1.8769782384620384e-05,1.4140726745500275e-10,1.815701184934192e-09,1.757585291882395e-08,1.953253746041334e-08,5.352235205515134e-08,3.347278592977038e-07,2.168989778536891e-07,9.942432696874095e-06,6.786702482988868e-05,0.21935102207831508,0.9901758061497664,0.9146059611414751,0.9910665471005703,0.054672398509351676,3.818944781549838e-06,1.0606874820707428e-05,2.480251399170976e-05,1.3168226418748706e-06,2.373019199756587e-07,8.457280256454622e-06,6.394664305679966e-06,8.327581912068763e-06,1.8064926985463892e-07,1.289596131509163e-06,6.326131904670062e-07,2.0399118524694593e-08,1.4458944130642812e-10,1.1673516316923712e-07,3.1054885841754935e-08,5.112289187488909e-09,2.564869683989727e-09,3.9004730872653175e-09,1.1740461411181472e-11,5.206698080065809e-08,0.00023750615782443222,2.503032466395481e-07,1.5093369555487355e-06,5.069184276073293e-07,1.9811733765411656e-12,9.876490833598756e-11,2.2748052431122197e-09,6.3239580891186475e-09,1.2644466440928707e-08,2.0878654742805792e-10,6.965123734323242e-10,2.4943108091255215e-10,3.430596913044067e-11,0.039401189768922824,0.012646568966993557,0.9996760120036284,0.9980442172372189,0.5107403970180046
resembles,object,9.691321317284705e-10,4.099425624836505e-07,0.042578488861186044,0.0003844821159282108,3.3279111507698312e-09,1.4684453595913817e-05,2.989802975387839e-09,1.3552048731829085e-07,1.2638872260155803e-13,4.79199107735958e-14,4.1815114577873814e-16,3.1093671202794126e-15,6.553746361263524e-08,1.2479737617814126e-07,0.00017743206180104518,0.0001412867967635463,0.00013026898827554905,0.0010039933316420475,5.916110000440726e-09,9.94107939672941e-10,5.495922537769566e-09,2.861957316055355e-09,2.785853557598248e-13,0.0003977859605428831,6.089839013667336e-05,1.1612359919254701e-06,1.1972792722556612e-06,0.012981561615170006,4.372238908292785e-06,9.000439103183164e-06,2.2631286172647155e-06,4.23006809782715e-06,2.916962251285387e-07,3.3549860592648334e-07,4.512211170290637e-07,1.7079995809182798e-05,3.6372833000023495e-05,0.7379290474020732,0.9998331746892138,0.9984188423467487,0.9997832809473299,0.919109840374162,4.921067020526181e-06,1.68818326088826e-05,0.00011315538374802096,2.0794751626360348e-05,2.944865938872676e-06,2.9939734465018385e-05,2.95681125955349e-05,2.2536798549873283e-05,1.4928856075960837e-06,5.614500666703781e-06,4.29409844353772e-06,1.0377585544157793e-07,7.963015724370524e-10,2.491104924692823e-08,8.025377041807798e-08,5.536158278940547e-13,4.3305841497968454e-13,6.045030760122605e-13,9.34235959683467e-15,2.4139403555228417e-12,3.1738782922400168e-06,2.591340148395876e-08,1.0438258472714804e-07,5.541434483379644e-08,5.731478609449315e-10,1.0763344651333516e-08,2.9672261982794973e-06,1.7833224548044626e-06,4.247420862957892e-06,3.153556464678116e-11,5.7220085403438876e-11,1.8302080938443096e-11,5.5325708437397875e-12,0.028664808611564025,0.03970286989623724,0.9718446914726121,0.858193675893585,0.050143378417817304
rich,rgb,2.250068966368115e-13,1.7136004816023517e-13,3.173026101394643e-12,9.819724653082668e-09,2.3021723560820163e-09,0.9997418802067106,0.9995847925635633,0.9995561990235264,0.3534657789552606,0.16053403073861092,0.16672273626262296,0.9122267573191014,0.9935319310116624,0.9801036139126101,0.9839331499135957,0.9619697359431629,0.8089280461268809,0.5013085232100503,0.9902647042094637,0.9925346557399902,0.9939410062585083,0.9949253793502651,0.9941019805362856,1.1033751216068838e-11,1.203346585983277e-11,1.1618257666083378e-11,3.0209203263562837e-11,3.7396615709431115e-11,1.202112756515084e-11,1.160500056506601e-11,1.2256952278502419e-11,7.142228050787148e-12,0.2719874162351019,0.5374923433373384,0.7330547136010764,0.9311045431603467,0.9617916948499726,1.1791392097045715e-08,1.7901041156800628e-10,8.124914236043579e-09,1.8885431513291607e-10,1.7800100755363563e-10,0.9841702980954649,0.9991367106665082,0.9993060813487235,0.9997649765280463,9.86894165356055e-17,1.961392987401416e-16,7.333758801430845e-17,6.075803808939479e-11,3.1036343261107535e-08,4.768924728699283e-08,7.704132325555222e-09,1.074768152656781e-07,1.0477277443383235e-11,1.0230501019687167e-09,3.918792787520943e-15,0.013447963023995913,0.011600244949961588,0.0001723685293744368,0.0005193333754977368,3.927455297894538e-05,0.5075739122421442,0.0018474358293285368,5.407879167903146e-06,2.4956745467967867e-07,3.0436162475469873e-11,5.705796089429142e-08,1.3480947746752661e-11,1.0403747598366038e-07,1.4380930895810934e-11,1.392666991683269e-46,1.0591112960876723e-46,7.410569934934208e-48,1.3325367028746905e-48,1.7574708159469337e-11,3.5482156277527665e-11,1.809043371395423e-10,5.35231426219871e-10,4.477554232310188e-10
rich,shape,5.924129510219788e-06,1.8288312063468063e-06,1.1124296594442655e-09,2.9325757824001564e-09,6.731650473980696e-07,9.690260440394725e-11,1.889867025641503e-07,1.4197537888335472e-07,8.460886492634069e-07,1.078255791441555e-07,0.00010210749333491196,3.2486452563372775e-06,0.0964506265841669,0.1990935607199809,2.397969830765947e-08,3.543449734766013e-05,3.4124843580770716e-09,0.0014946189637858453,0.9999149599229551,0.9999972533736303,0.9999792184611126,0.9983764891528646,0.9938766971184791,6.098137583242605e-10,5.294116289142489e-10,6.954345375936863e-09,7.507392401884379e-09,1.2845898318470088e-09,3.3374470943990095e-07,7.262418358333492e-07,2.926475252398637e-06,1.7458321530816963e-07,0.08851079807122514,0.9879837304851746,1.7642807054326846e-05,0.2568538555547063,3.0068435844564105e-09,9.694042470928653e-07,1.2420784483483634e-06,1.0143180010081725e-06,8.015667414266943e-07,1.3550851846620257e-08,5.8877370901555665e-09,2.2538140788077516e-11,2.6024411532869328e-09,2.772533285901815e-10,0.002101408342459006,3.1464462929728683e-07,6.721111155205165e-07,2.7360841385090063e-09,1.6880841428945468e-09,1.6355936060124806e-09,2.3334091106133934e-09,2.976308612216127e-08,1.7230501564775985e-05,4.61960680874978e-06,4.34934649004972e-07,2.19319539759566e-08,1.2175388451826655e-08,3.865018944904078e-10,6.0446366833324055e-09,3.5134544479139955e-09,4.967173249190114e-05,0.0002997667252815302,0.0002609229748919078,1.0424196460230663e-06,0.0021175970840310657,0.001155707854860295,6.818652644341491e-06,6.304143409128583e-06,1.9127439807773007e-05,1.7553302892263486e-05,1.1956467680196753e-05,3.298849699682188e-05,2.107467831774099e-06,1.0932578442764112e-08,2.038506138819899e-10,9.71335014589399e-08,5.102015904431581e-10,1.807356425051886e-08
rich,object,2.7290491821734388e-05,7.10633727366039e-06,1.4631142544239515e-08,9.243323127132051e-07,3.866975312121921e-05,1.5326987123495463e-07,3.405870910195308e-06,2.463148920297896e-05,3.36436538976307e-06,9.73169208167858e-07,0.0002875380492559044,1.4154260787848644e-05,0.9174590325161006,0.9640303235387933,7.957288998533695e-05,0.02116418949615384,3.563259381252542e-06,0.2365030639031792,0.9999415008907993,0.9999978993683443,0.9999880664693098,0.999453263130074,0.9965199342929426,3.6988283968340155e-09,2.3011971340021075e-09,3.811951019740251e-08,4.220364507550275e-08,1.4165441367705294e-08,1.4692907634251342e-06,3.4951464132889466e-06,2.422037698672535e-05,1.1390917870353994e-06,0.48013237668101255,0.9944709297236566,0.00040821750257806765,0.783957842452869,1.0400867202635099e-07,6.591898574476393e-05,3.0232757191279096e-05,2.4232049298175894e-05,1.8008834292062038e-05,4.3037287774735603e-07,3.311764879396602e-06,1.9232767775719383e-08,1.0346624929054409e-06,1.1763730999953152e-07,0.007746963273515883,2.329946666930607e-06,3.73998334108583e-06,1.515972556069052e-08,6.7627674380536585e-09,1.0120193746427358e-08,1.1712386956570489e-08,1.3403460578852345e-07,0.00015095257635566668,6.710015258063818e-05,4.312960677898234e-06,2.5249195902196665e-07,1.6492448517419117e-07,1.584368584294287e-08,1.1347812471428108e-07,9.42031530503268e-08,0.001347305218312542,0.00436935892485702,0.003765061751970829,1.4307419817294422e-05,0.004432064859743891,0.004774353510099695,3.58985044057832e-05,4.066302303125623e-05,6.78720386866879e-05,8.154169764365199e-05,3.829685197226455e-05,5.3672967233126834e-05,3.892698202020647e-06,2.4371944256216804e-07,2.371470486530777e-08,2.388283143589029e-06,1.0747218351531513e-07,2.2396910795863396e-07
right,rgb,2.017711449098126e-67,3.0400187363042865e-74,2.50197039798438e-71,6.5067960695642e-73,9.42427667377094e-78,2.48077129376338e-50,8.934707453702596e-52,3.081176897895281e-51,6.802396021495836e-23,1.418047079772302e-19,1.497383895633261e-19,8.126000589756167e-27,1.580972672230494e-24,1.698581625195181e-22,4.236279500790447e-25,1.8798082042529157e-23,1.497545882807916e-25,2.4009734866617574e-25,2.788613683540091e-28,1.0204045095898728e-28,4.507207091009661e-29,2.208358503276734e-29,7.296444757286465e-29,4.442463217544972e-91,7.769938579297507e-91,7.468507050199456e-91,6.186276185625964e-90,1.6190451849507186e-90,3.053427581047442e-91,2.945574589107372e-91,4.973207758217422e-91,2.2415068525809124e-91,2.1414124481615846e-69,1.2238488199984016e-66,1.1460800727332716e-65,1.2970551705051642e-59,1.0435174501209995e-55,2.7618794929246326e-85,6.936890310222495e-88,4.965325121850155e-85,1.404086125462172e-87,1.2793102254693047e-87,2.8002965801154925e-31,1.0112308417850741e-36,5.090290428669207e-37,6.277260569588124e-41,2.087408707254899e-81,1.0158283387365196e-80,7.9223042964043385e-81,5.683422425888488e-100,1.9302828516035032e-94,5.157719090128665e-94,1.761272925527061e-95,4.780347744059804e-93,1.063600417712988e-61,1.0747019794649034e-53,1.501494760844171e-64,1.4014320186665913e-07,1.515194274523955e-07,0.004479334909303962,2.748021168369101e-05,0.0001070309906625628,7.346461968959582e-52,7.127675948986762e-55,2.619066130153904e-56,6.600421977609612e-58,4.38382744675749e-90,2.426407919236473e-84,3.2816016501717707e-90,1.1132314773327752e-83,9.488596995167186e-90,4.0229461788211635e-21,1.3608429731481504e-20,8.514747812532678e-22,1.3336365138392016e-20,5.115619807229636e-75,2.1051642301618162e-75,7.025241063460835e-75,1.6146712564626005e-70,8.307986441590978e-73
right,shape,5.844159306666428e-09,2.9154640664378785e-09,0.22149155470436313,5.247844583362276e-05,9.485426726129589e-07,0.8686016059798172,0.4728058834137091,8.437672404202421e-10,3.616943953149901e-08,1.1512446369859867e-07,1.7534054558544174e-11,1.5909436160996197e-10,6.773117907210219e-06,4.3437499160204765e-05,0.7269617181854898,0.146917101849815,0.0010637192903503547,0.0075963711110035165,1.5256599518146706e-13,5.1821116940800535e-12,1.1651064944856466e-11,1.0913581177461088e-10,7.020107452618956e-08,8.421447470139118e-05,1.0914074635750904e-05,3.068670727819028e-09,2.834819729272768e-08,0.0008780073210085163,2.162447903221989e-08,2.8575245440325827e-08,1.8960419153389028e-07,1.9788064085102488e-08,1.4428391234569892e-10,8.123402052376849e-13,1.3574946103845262e-09,1.8708731406510596e-08,1.2204225112377251e-05,0.0008305203255042263,0.0011394375026850402,1.9686170264692662e-05,0.03829298112437484,0.20884998222410497,5.789424594676978e-08,9.735349971208088e-06,4.520017170381815e-05,0.00037128250677297446,5.110101047839187e-07,1.6206668411425466e-05,1.0142625528673898e-05,1.158901500846886e-05,1.0312904958796526e-05,0.000247499271694127,7.279334656344392e-06,4.14793574043108e-08,7.3177194345082564e-06,3.358467087944698e-05,7.467121960785897e-05,5.5332691908362627e-08,3.381933812882467e-07,1.3331661585107156e-06,2.8987949149972546e-07,1.4985113848315883e-06,3.0504212353727082e-05,1.2224967663832552e-05,4.757103018462445e-06,1.5515658953998513e-07,5.133434523302359e-10,1.5149677703871213e-08,2.0146381112734443e-06,9.529269762121581e-08,1.137114397736238e-09,8.562162651641699e-08,1.233659109963818e-07,2.038576554029159e-09,9.907677403200584e-08,0.9999259393027201,0.9997542486127718,0.0001241118671893373,0.99838072477354,0.7891008052039777
