Token,Type,0-arch/arch_4,1-arch/arch_4,2-arch/arch_4,3-arch/arch_4,4-arch/arch_4,0-banana/banana_3,1-banana/banana_3,0-cabbage/cabbage_2,1-cabbage/cabbage_2,2-cabbage/cabbage_2,3-cabbage/cabbage_2,4-cabbage/cabbage_2,0-carrot/carrot_4,1-carrot/carrot_4,2-carrot/carrot_4,0-corn/corn_1,1-corn/corn_1,2-corn/corn_1,3-corn/corn_1,0-cube/cube_2,1-cube/cube_2,2-cube/cube_2,3-cube/cube_2,4-cube/cube_2,0-cuboid/cuboid_1,1-cuboid/cuboid_1,2-cuboid/cuboid_1,3-cuboid/cuboid_1,4-cuboid/cuboid_1,0-cucumber/cucumber_2,1-cucumber/cucumber_2,2-cucumber/cucumber_2,3-cucumber/cucumber_2,0-cylinder/cylinder_2,1-cylinder/cylinder_2,2-cylinder/cylinder_2,3-cylinder/cylinder_2,4-cylinder/cylinder_2,0-eggplant/eggplant_3,1-eggplant/eggplant_3,2-eggplant/eggplant_3,3-eggplant/eggplant_3,4-eggplant/eggplant_3,0-lemon/lemon_2,1-lemon/lemon_2,2-lemon/lemon_2,3-lemon/lemon_2,0-lime/lime_2,1-lime/lime_2,2-lime/lime_2,3-lime/lime_2,0-orange/orange_3,1-orange/orange_3,2-orange/orange_3,3-orange/orange_3,0-plum/plum_3,1-plum/plum_3,2-plum/plum_3,3-plum/plum_3,4-plum/plum_3,0-potato/potato_1,1-potato/potato_1,2-potato/potato_1,3-potato/potato_1,0-semicylinder/semicylinder_1,1-semicylinder/semicylinder_1,2-semicylinder/semicylinder_1,3-semicylinder/semicylinder_1,4-semicylinder/semicylinder_1,0-tomato/tomato_2,1-tomato/tomato_2,2-tomato/tomato_2,3-tomato/tomato_2,0-triangle/triangle_3,1-triangle/triangle_3,2-triangle/triangle_3,3-triangle/triangle_3,4-triangle/triangle_3
semicircle,rgb,2.6526592962419715e-52,3.6411919012518015e-50,2.1434411057171004e-50,1.2115026576504928e-49,2.0424309362465007e-48,3.8386151668348895e-22,7.01961348579104e-20,3.6945531855274226e-30,9.880327267898692e-30,2.2600704037465614e-27,1.437270940691681e-26,1.288897563470864e-32,1.8884715212186733e-32,3.7815556873063805e-33,2.6631300698914328e-33,7.187744352223166e-27,8.346993544077572e-27,5.2644948950379265e-27,6.566879958509604e-27,0.0009130636184462942,0.00010383302314778705,9.052290340908642e-05,1.1258039032109843e-05,2.8143752414804185e-07,1.8056551039382458e-10,2.996161940132896e-10,3.0172665413185264e-10,2.2991814673952485e-10,2.939712133604393e-10,2.0278803216248342e-14,4.150958405487417e-14,9.886623642165254e-15,1.498729916253589e-13,1.6968126400536676e-49,4.1374692272749764e-49,6.397891564192626e-50,2.0292349928057324e-49,2.6161413591964202e-49,3.8128064100712366e-27,1.4732768541318943e-27,1.9809169764568013e-28,3.454389651690988e-27,6.07797948398408e-26,5.547364775034694e-16,2.9735249247271043e-16,2.750982549980799e-16,1.1190752973925574e-16,0.00020416384650923512,0.014111412746199113,4.077158667482984e-06,1.0265368817019367e-06,5.561069892388047e-26,1.359961215284195e-27,3.523240695981831e-25,1.6043989390671619e-24,1.5662700111702523e-37,4.27487462810607e-38,4.103864003690564e-40,7.289352994601487e-40,7.359807138658131e-41,2.1166284887072183e-37,7.204819962731565e-38,3.927307339547486e-39,4.049505889746434e-39,8.278471315035469e-24,3.155007608342911e-24,1.2522338362701429e-23,2.509573073284772e-25,3.4480636252298546e-26,3.0780159461314825e-41,5.096548992185931e-43,3.561327594941495e-43,2.9297839201359963e-43,5.972145310330334e-06,6.0501422559342955e-06,2.4191221940741104e-06,8.795299545290991e-08,4.4385289303379964e-07
semicircle,shape,3.3311332017276283e-10,1.747181216846194e-11,4.448777912195038e-08,0.0013297048473352093,0.0002154881818935405,0.08932375753487992,4.1608556553089055e-05,4.5581689572713943e-10,7.101902485615584e-11,1.384640104886963e-06,2.0840196071340565e-08,6.034905526597144e-08,9.452655336245315e-14,0.00031418440610894407,4.203408194486003e-10,0.000797384196478725,0.6843571393728772,0.07571167081889132,1.6994417827720444e-07,1.6001744743639087e-09,1.2308134728026507e-07,5.1654889594098026e-08,8.851942738285139e-07,8.88648055426672e-05,1.732923375697335e-07,3.1295166346500653e-07,6.952477580692548e-07,0.0015731136527577314,2.4332872471924846e-05,3.117481344758325e-08,0.005651660656118464,5.315000854173449e-09,4.169603671396112e-10,5.550719748974031e-10,2.0350928966389244e-09,2.8406723020397098e-08,0.0005612319647742225,2.5982615722748883e-08,9.612904644486312e-09,0.029036667788221036,0.9908027627197015,7.864341980566224e-10,4.3162575056185884e-10,3.81523535846203e-08,7.208556232398779e-08,1.2695667509576285e-07,1.5987723315949108e-09,9.418998922213803e-08,1.3202331620267293e-07,0.00047436798623377965,3.4764094216845726e-07,5.313424680073748e-07,5.2412733477085086e-08,1.6261213655846282e-09,7.205308474683573e-10,6.3759009667732535e-09,6.052914350288828e-09,2.8421068932606844e-07,1.94052841838803e-06,2.8168690190019136e-05,7.51001883516154e-08,4.9616739792688225e-11,8.315429098305732e-11,7.125693042526978e-10,0.08016516984015848,4.2396348778806674e-07,0.9997949916720446,0.47242023798822036,0.8480181573870379,1.5039715979624477e-08,0.567132599392507,9.142327829109448e-12,7.809722484040589e-11,5.684326339164196e-08,6.276069639397252e-07,1.08699033781772e-10,0.00311487335273726,9.73977138425551e-08
semicircle,object,6.164012876726387e-21,1.7334794130298374e-20,6.259299212594966e-19,4.641437044682468e-16,4.419726419259539e-17,3.7877352512822007e-06,2.6632725023099653e-07,1.220285363339392e-16,1.3510908675718684e-16,5.107897432232948e-14,1.1546294238587844e-12,1.8280497308571546e-14,2.4269072730460554e-14,5.851431840208691e-09,9.537205064122784e-14,3.829983751783485e-09,1.2032161645727234e-06,2.2802707987744329e-07,6.638836775715534e-13,5.9475868072570895e-06,1.651535158879272e-06,2.451903129951752e-06,3.2098054838422805e-06,0.001507125986162037,3.8144179236029097e-07,4.18835989560711e-08,1.3090578171789014e-07,0.0005376475886592024,4.271865993869339e-05,2.111970309164399e-06,0.001023032381114231,7.980021293129206e-10,2.3704869709853712e-07,4.977203353211539e-19,8.480617624234234e-19,2.759711879506064e-17,1.7756641917307628e-16,9.333139461389364e-17,2.658612276583098e-10,4.261746043456545e-08,7.776366278501272e-08,1.9752299573575653e-13,2.0615199438593985e-13,3.090538509585646e-07,9.635430589381402e-08,1.4063861281935047e-07,3.663520329578674e-08,3.433201587088385e-06,8.134526391188356e-05,9.261513919467797e-05,4.6344517891576385e-06,1.0273677301162925e-10,8.312178991553543e-12,9.20032239512686e-12,1.348522632025218e-11,3.4831434372815975e-17,7.023457285898924e-17,9.96518581694252e-17,3.200603330636447e-16,6.729534051859016e-16,2.8073543749428857e-14,1.2024753931090984e-15,9.289889558464167e-17,3.2198597737199527e-17,5.961088217310517e-07,2.5724816818539372e-08,0.00040004831684222673,1.544245553284685e-07,1.2130320615367313e-06,4.421742615735688e-15,1.4737205311997855e-11,5.57441517089267e-18,1.1642444092403822e-17,0.00017163413228644288,0.00031211082771295486,9.048332353191784e-07,0.19306588309403427,1.1757248369158007e-05
shape,rgb,0.7209620336279648,0.7856014009067517,0.8112749592815359,0.856219489387487,0.8443427367281394,0.10835147069482634,0.16157076554669125,0.052895048403924144,0.05244816348308694,0.05733330872154888,0.05700214007606734,0.03842740491767168,0.038493747019712615,0.03777400617232619,0.037454960447147856,0.05310062211332048,0.05335340923781812,0.0525214083268095,0.052894631291279866,0.6184287734753445,0.5759953206559792,0.5695551646356781,0.5158849887758691,0.4537959320247163,0.5895846326811549,0.6063780647204571,0.6068227673167849,0.6039634461984801,0.6119121716654097,0.19028416275311158,0.1967822069750082,0.18315044282017315,0.21006071751408,0.49567210356744584,0.5117020139523938,0.5233723644725082,0.5215879657047702,0.5584775170187481,0.05510687471298311,0.053038383905976746,0.04955326668580867,0.05235333026830731,0.05718951362610238,0.580252162564339,0.5871913402945352,0.5866912728125402,0.5910398307645195,0.6196688971420183,0.7293834670506498,0.5740341196361005,0.5498469181558531,0.19243304744443265,0.17613370973554135,0.28404157846802214,0.33713747152321943,0.0303129923959049,0.02991040946115781,0.02927999678101171,0.02996888351936858,0.031480427372179536,0.04432795461052539,0.044926121660296504,0.043008392704096746,0.04306958408660138,0.9025889404314344,0.8927500652080812,0.872381571544371,0.8467661155728612,0.7627556921422641,0.4358314289078911,0.5387162689570599,0.5559355256302558,0.6172191793147512,0.5334574893835772,0.5293040367617505,0.5069741475204091,0.45617035398968125,0.4786044823984163
shape,shape,0.011899842037931372,0.5714033232156068,0.13213384449369425,0.8316992051983951,0.9999052848683041,0.12282271002954681,0.00016554536986060215,6.388054212736634e-09,4.571576600512214e-10,5.562585878648984e-08,1.4417425127642443e-09,1.921465586921545e-09,5.208198596834489e-06,1.1965546012711373e-07,1.8072065352734466e-11,8.331560908698806e-05,0.8495336990279458,0.0017899036556015561,0.0002834913371863424,1.2516771863362743e-06,8.630849857453477e-09,0.0002920147895379374,0.0005307647084304724,3.414984707840145e-05,0.0262906166824669,0.061012345151885354,0.05586626336161877,0.0158044091417057,1.0992454040601783e-06,3.244931544936185e-08,1.505016366711636e-06,0.016983201664322743,2.2647080397358077e-09,0.0010095945798417384,0.0009891470481563423,4.592742714847921e-06,0.0005764759301949327,5.46198047229737e-05,0.0005956356135842331,0.012708551392571477,0.9519174028842515,0.02139915391972776,0.2297373455066424,1.38717355939706e-06,7.239719844225022e-07,2.83758385778264e-07,6.725301152597914e-08,1.4402085446840806e-05,5.807507742916986e-05,0.00027898687025205526,1.4269137621222313e-06,1.9909009335457787e-05,8.881640051705129e-08,5.514402615553425e-08,5.8952928496394225e-06,4.960081946537196e-06,4.025063926695283e-08,5.045550549850358e-07,4.370814356827194e-07,1.3966633479012738e-06,5.770950740012279e-10,1.5097423922305127e-09,7.630510755671456e-11,2.2456825260724498e-07,0.1305041691898034,0.009727320325430949,0.08644415637773145,0.0006191204819250351,0.0017432009110643766,1.891964266542635e-10,0.0006693761680348333,2.472417892306888e-07,1.2367650158420976e-11,0.003509781212248271,0.21959298424057574,0.11054315894271168,0.5434111174411803,0.3380020812913328
shape,object,0.2071612732441799,0.9692539943437354,0.7639243109214603,0.9963762317127342,0.9999641024743838,0.004791456604125543,3.878035838794768e-05,5.717242551645307e-10,6.085236002570383e-12,2.269827736594899e-09,3.493855874229638e-11,9.294053020639384e-11,1.5931085511886006e-06,2.280926362924997e-07,2.3854968612251508e-12,1.5686407055742717e-06,0.015821539257033758,1.339146708230263e-06,5.129229568977276e-07,9.694072147683578e-06,4.106963432590453e-08,0.0001607641749173376,6.591241803899519e-05,2.3397030424963824e-05,0.01639544655508097,0.009142243065389662,0.028696494703383923,0.0018563289692411272,5.132578701930828e-06,3.284586679411124e-08,1.3205762819105172e-05,0.00028582323884836084,1.2370347884549307e-09,0.0011175478755707958,0.00038680321856240967,3.0742956025251245e-05,0.0052791670156674166,2.5719537179688456e-05,0.00010315119125777449,0.001128435015064123,0.00019945812212976234,1.0936501804071506e-05,8.275837416422239e-05,3.110433796132853e-06,3.020219127589399e-06,1.0702498251179984e-06,6.70754586518441e-07,1.582944869706129e-05,0.0001529924504995697,2.5242399264411592e-05,3.251101683923266e-06,1.3321409228225443e-06,1.8625364214081314e-08,3.412843599672607e-08,4.038521392636398e-06,1.5742409976424573e-08,7.034652660387911e-11,7.672570634151981e-10,1.0199970163651657e-09,1.8914864454515362e-09,3.0838496038898405e-11,5.1500896479122925e-11,1.0306457237704915e-11,9.180455972220608e-09,0.9434912285182627,0.844850984173385,0.0982695196101061,0.0021459314786665224,0.003117814362256369,1.494528683334315e-08,0.0012082725326415917,6.688372430829207e-06,1.6223260811149225e-09,0.010455613502739124,0.057755556228648024,0.16376928456255987,0.1629335007308927,0.13115627841785502
shaped,rgb,0.7720036900392246,0.8250792311223418,0.8465950202688084,0.8831886088507237,0.872834265042627,0.12921636802535832,0.18727023730761821,0.06703474233145905,0.06637552697664229,0.07159707304891648,0.07098290307717758,0.049857980884341076,0.04998558434371415,0.04924164463069354,0.04887304281376811,0.06643170076379963,0.06671842642750062,0.06577352819771275,0.0661972994942875,0.6297596454922433,0.5898373522218735,0.5836952266485045,0.5327516106081018,0.47390239209198604,0.6106872706676814,0.6265433363118518,0.6269659749399397,0.6243616124226175,0.6318539505082104,0.21373587999512045,0.22042153422777797,0.2063829634796416,0.23403863388180324,0.5653712302491393,0.5802652978319903,0.5922318217438918,0.5899927864932563,0.6244653558508058,0.06887754351221659,0.06651119270120509,0.06253871186395121,0.06560641903910078,0.07106861582457502,0.6081263097914873,0.6150647457906775,0.6146259754373122,0.619217760949723,0.632454429194548,0.7361140976168968,0.5904520396757396,0.5677654604670023,0.22606286047435856,0.20932086357514149,0.3238139559410499,0.3783204738815765,0.040561587905714985,0.04015355012622978,0.03969712727084998,0.04056659108166208,0.04274587859608868,0.058599576581474855,0.059484786572157895,0.05735473261466729,0.05743002369799603,0.9105094716666331,0.9017898893584193,0.8831317924641994,0.8609019439534882,0.7855992221845443,0.4974887529543692,0.5991226873502298,0.6154812445516789,0.6721594572360533,0.5499923265335293,0.5459723433232518,0.524740442312738,0.47670817187351705,0.4978983957158128
shaped,shape,0.012194476952171593,0.00509512323918942,0.21242201362524468,0.5299847297810781,0.9958824227189312,5.113302878328413e-08,0.002559825283220068,6.415683303124845e-06,1.1546196455588638e-06,2.2537858453782979e-07,7.488108395092219e-07,2.0685332269935176e-08,1.869597035501834e-13,2.841527896469337e-06,5.575390210182065e-10,7.757278367729123e-06,2.2977346235798397e-06,0.39768283858495446,2.7814206582413786e-07,1.1546542901651677e-06,1.9008728677890422e-05,0.00015833714810423389,0.000378916173331835,0.00017845380186276225,0.0001239121269580411,0.1765580334883468,0.0018331382864374757,0.006860586265682015,0.0009740568574308391,9.649482655499026e-09,2.932451142151249e-07,2.2852593534880665e-05,0.0020574650230783145,6.151750547586805e-07,1.082368993464652e-06,0.00011009112019431082,4.64165452978743e-08,0.00034526783064246097,2.8960242166008115e-08,0.00013650539490773754,0.783631367622648,2.1258470995694826e-06,6.860532771448531e-06,5.081901247891121e-06,6.288414311193967e-09,2.2484285008276683e-08,1.0502202565482994e-06,9.213029562162038e-07,1.2955316290673252e-07,3.5002891887661078e-06,3.5786617518861715e-07,1.035777477983239e-06,1.5970942289163573e-07,4.4550487575641485e-08,4.846813453165446e-08,8.170302630622728e-06,1.4021440121459897e-05,2.6325290727725144e-05,2.974052711585671e-07,2.1149155547994007e-05,3.575922570687913e-08,2.8267290362313246e-07,4.145755178503112e-09,3.532221238939146e-10,1.1236624510816242e-05,2.13482036805649e-07,0.10573672569695258,0.9194489493517437,0.19641671259250765,4.2307600341532315e-06,2.7187911969172968e-05,2.414543787448489e-10,1.8792008693250836e-08,0.0006676945049424979,0.0023373118328615405,1.995906614391562e-06,3.621113860987199e-06,1.1317433586334353e-05
shaped,object,0.9891902602787511,0.932081151979525,0.9995860206990188,0.9999413095901154,0.9999666672723876,1.173444786648166e-05,0.006378432400083781,9.623483623197432e-06,8.381620171219526e-07,1.3924691357243753e-06,2.5317347031456445e-07,1.1919438356127844e-08,4.807016561008924e-12,3.649120463458349e-05,1.286906338052589e-10,5.945105663565196e-06,1.6350412140048935e-07,0.00045655538133525453,7.461207326815657e-09,7.947738904092506e-07,9.299265129516239e-06,1.4948855967637732e-05,1.0013105601255607e-05,2.7410804999242823e-06,5.672414382743283e-05,0.01259338041340205,0.0014193258891509726,0.004175747367729655,0.00041424952732492445,4.769100672611866e-08,6.754334705086112e-06,3.7077443351065464e-07,3.375146578595628e-05,3.5021843168533835e-05,2.462819602881829e-05,0.012015268895231924,3.428479618497116e-05,0.007769556868896298,2.802830694117304e-06,2.8576042863822835e-05,0.001010970024645221,2.4579472984735327e-07,2.539454426172969e-07,4.839480832659992e-06,1.7694436818707632e-08,7.777471876979736e-08,2.273698296659955e-06,1.8580931843804136e-06,5.750779958219858e-07,1.436458766975249e-06,5.258772091913918e-07,2.88503003358135e-07,8.830623162631431e-08,9.994107188275794e-08,1.0988175273174275e-07,1.2781987998466601e-06,6.948907698807771e-07,6.905884185078826e-07,1.0490472949184902e-08,4.215085677675842e-07,9.074927208024507e-10,2.755760310584955e-09,7.607428567020362e-10,4.505517343136926e-11,0.0007108846178950594,8.214829696003841e-06,0.0007308537702054414,0.011673407701175741,0.0004921228419695999,1.3263111951846763e-05,0.0002703957023271502,1.710612661204388e-08,5.020339070309564e-07,0.0007756961887079736,0.0009462934875209059,2.918711771954586e-07,5.361716074514623e-06,3.0215338348963204e-06
side,rgb,3.9031710261335186e-18,3.1945838569725915e-18,9.396568814628521e-19,2.3780089939770664e-19,1.3263973107979401e-18,0.8822174685283347,0.7779425509842373,0.053667634326828965,0.0889840125953543,0.33179496344961196,0.60669122988756,0.15263540889034197,0.505312587767388,0.4250427890271113,0.4074001926192102,0.7912922388611888,0.7975584238746647,0.7875396843266605,0.7963617766131513,0.016735021303795665,0.025455314217646352,0.03101647479834877,0.08076411968217252,0.09563703044155475,0.028611292446385217,0.022486758243477005,0.0223067405327467,0.022227331572041147,0.01981435636645026,0.8330880557741532,0.848393420515411,0.8522812233900988,0.8547918885422088,2.17956973098177e-14,2.09678083536581e-14,7.447905346457141e-15,1.2362210634191595e-14,5.464975101173693e-15,0.5292566131119361,0.5261050714723348,0.47738005625190055,0.7162806086183324,0.8445398924016702,0.0011708889303028579,0.000830126532223892,0.0008212015498641778,0.0005695398094644404,0.19320978066740363,0.0504177196488006,0.24271197464182379,0.28352204554021565,0.02350325645284256,0.013683720293457668,0.0024786437638761646,0.0009669897606988552,0.032670235793543695,0.029866307678156005,0.007631197687866413,0.010956020730067966,0.005119474577221693,0.023348971119796325,0.015455950377800102,0.007035866051351358,0.007065497064767491,2.5744594380816227e-17,4.00682192073355e-17,2.9493100434424035e-16,3.3771415829980483e-16,9.614009361551485e-15,1.4403608527767105e-10,2.4613698055112644e-12,1.3997329998561457e-12,2.7106129591627404e-13,0.0237880666740086,0.028610631587821036,0.040551592648764456,0.041251262001597414,0.044741003103098254
side,shape,0.0005427415683248697,1.763827604342055e-05,8.214535831714728e-07,0.00012821949663249354,1.398512110903064e-06,7.109247004659937e-05,0.00043744083296603424,1.2870822107205083e-05,2.8945722794834865e-06,1.6327943135235448e-06,1.9057022250904957e-08,1.1009967436456321e-08,2.6923980125109362e-05,0.00013539575357641526,7.990402766330161e-05,4.885899311543292e-07,5.416428220987232e-07,2.319397498504844e-05,2.9370796005866446e-09,3.6160497597733727e-07,3.124368216424263e-07,2.4692234299212314e-07,1.3838997130080423e-07,5.61334088655876e-05,1.3121352702640918e-08,1.202660874436985e-07,3.682780515031303e-07,2.0654977635165384e-07,1.0403254667126362e-06,1.7254390384373917e-05,0.00011653729526591023,1.0440935739287267e-05,1.578819614252919e-06,5.1859546040220304e-08,7.307379142167753e-08,1.1116789063401826e-07,0.0001775049495832292,1.175560057404751e-05,0.9923827618764393,0.5539683437584768,9.686209447406687e-05,0.6738194260059241,0.1421801241663309,2.0820738904172208e-07,1.2847954008543801e-06,4.978482892008788e-07,1.2391502384744877e-07,7.714314629032405e-08,8.305312327567837e-08,1.8220336521334225e-07,1.8316066141044916e-07,6.3853614671815225e-06,1.5800969670894738e-06,7.00826955742748e-07,6.769334183913087e-07,2.4369658689792623e-07,9.314615575259491e-07,2.519309686406129e-07,6.471154836613718e-06,4.161445461974003e-06,6.965389479902718e-06,9.925178251420097e-07,2.8914457570387774e-07,1.407925636697423e-07,5.751030916251221e-06,1.3106384743371776e-06,2.6070905678281936e-05,9.019326385310589e-05,5.667278847667824e-06,9.473423645786882e-06,1.850262903563627e-05,1.1640654215127552e-07,4.698913778765088e-08,2.6274682515531646e-06,7.381639323692304e-05,1.9036349465031543e-06,3.709382180948497e-05,3.2614658431581056e-08
side,object,6.776060357311642e-05,4.63815191975778e-06,2.385915611644815e-07,7.463123076548655e-05,1.212368572140144e-06,0.00037930584509084136,0.0006847874150636986,1.4478704399145747e-05,3.991034127256826e-06,1.6574535160247793e-06,2.465604267058466e-08,5.110928769714672e-09,3.5678633028839525e-05,9.831504419555398e-05,3.010077040745696e-05,4.644781471007673e-07,3.0598743742234944e-07,2.5760549543843788e-05,3.210127898828752e-09,3.034375760165912e-07,7.191336194929305e-07,5.613671791568512e-07,3.478620413547838e-07,3.477919967643575e-05,2.2184133138059765e-07,1.5302144990033339e-06,3.852995857725763e-06,3.1176878506919717e-06,1.0988389758237546e-05,2.7789862865099874e-05,0.00011618088681611241,9.470119035694937e-06,3.1725114024057552e-06,7.45873180565941e-09,1.1320115364976932e-08,1.678912959422079e-08,1.6466194567578704e-05,2.4575230641312494e-06,0.9835814875832952,0.5423287663862632,6.119200615189864e-05,0.6030329331163513,0.14067673368336486,1.1006214302806022e-06,4.270970736627272e-06,2.0801908663888657e-06,8.183973334944208e-07,3.9941159969439727e-07,3.96797305333372e-07,2.2106728553255785e-06,1.5686561289853528e-06,1.2274158603703655e-05,3.2902285751873407e-06,2.4350267436447756e-06,1.897743576559711e-06,1.6148684688799773e-07,5.458048076160226e-07,8.470923953788738e-08,2.3321796060351487e-06,1.6306179163474168e-06,2.0646573946204264e-06,8.611880748639973e-07,2.1698345830318848e-07,1.1717202728046032e-07,4.586015492507262e-09,5.453220234879663e-10,4.1273743271127144e-08,2.2114047359079347e-07,1.3736375968020052e-08,8.20241779759457e-06,3.84518277247672e-06,2.0222937057432594e-08,2.1223730439177446e-08,3.2166369070497365e-06,0.00014702566928132644,1.2317996946476911e-06,1.0423740701090674e-05,2.9016795389894164e-08
square,rgb,0.8987937033551892,0.9207750297632978,0.9321661251545627,0.9486900601163272,0.9415268937628023,0.12074858881510013,0.16664423852358431,0.0780774932480214,0.0763328053490494,0.07681274453186145,0.07436704074399896,0.06248120021313581,0.0624351664080434,0.06282825183784227,0.06264450054708201,0.07020824306854295,0.07037942423538796,0.06978699918958527,0.07004222523579073,0.47519344577062295,0.44033624426123197,0.4344790962684235,0.3906309586320362,0.3467978056794044,0.5103735110074604,0.5257092452968211,0.5261442544295334,0.5242757944244022,0.531566847449367,0.1650185392910544,0.16921804277679636,0.16025801173346688,0.17798951783623035,0.7535480494583559,0.7626399463284,0.7762096070957825,0.771724382788583,0.7960844015384724,0.073381121005495,0.07171447855937324,0.0691736572256401,0.06997303081377361,0.07313102576465733,0.5524153287331528,0.5619466549759946,0.5617522136005814,0.5697497433099336,0.48432454484606313,0.591526278331933,0.4532651949032921,0.4346487021279157,0.2371433434581077,0.22857895069548123,0.33405087627671515,0.3853704436350681,0.05905195633122142,0.0594902968306439,0.06255006760496332,0.06345251043932063,0.06891208705401437,0.08503339831636268,0.08751480205238757,0.08762763902587468,0.0877068976371858,0.9142572648571214,0.9068563502861322,0.8867575853938308,0.870988782384551,0.8027937515174962,0.6392384213698511,0.7407335889304224,0.7548759877661442,0.7989930584782036,0.4095997273881803,0.405581519781729,0.38787125210226475,0.3530213784225385,0.36772704159644565
square,shape,9.991561619435673e-13,1.6799372763180135e-09,9.423259907259542e-09,4.5400285159900555e-12,8.311809750698768e-12,7.966351738865508e-12,5.834699436243335e-06,9.226657960222614e-09,1.0781421944402257e-06,0.0005272165723125148,1.668506835316861e-06,4.1461735207456786e-06,1.1124051387873449e-11,4.569267029817035e-10,9.500511580954587e-08,8.107943217647827e-16,2.12899408614494e-13,1.793515442255566e-13,0.9952226372441723,0.9867759720832029,0.9937722895008564,0.9646402052523743,0.841754259705453,2.415588989582584e-05,0.00019552637562988815,8.225530010691712e-06,1.088576920114393e-05,0.00036965156683829557,0.9041325498796845,5.369762977925242e-10,1.101678760697454e-12,8.776828824064778e-07,0.4558252486208961,9.052600456815413e-06,7.63934227407698e-06,1.911752348704066e-10,1.2393026274444453e-09,1.826615978908249e-09,3.1874257627160196e-09,1.3875817312071128e-12,7.508750913959121e-14,2.2523680186327815e-11,3.9643204321141265e-10,3.9110965359217194e-08,2.0196206231140194e-08,1.717371963284591e-07,1.4903382836891414e-06,9.450738598168869e-05,6.402935621956082e-06,4.0360844144542435e-07,9.239132315103771e-06,7.244993499499507e-08,1.4002907632320642e-06,3.727054884034098e-05,1.2972434487802204e-06,5.355674138911019e-07,9.905233319427944e-07,0.0051781703049144055,0.0038332946020696117,6.32647772735007e-05,4.80405075815673e-09,1.7918851861379942e-06,6.199118752643561e-08,7.123427520652045e-06,9.563552408651326e-12,8.690562794084653e-11,2.3359069590560644e-12,4.062443789683445e-10,9.854292860300593e-11,4.077197887299379e-09,3.3617892908627307e-12,0.0009479154928738848,1.3996227002531012e-06,1.4652629370779871e-08,6.537349008600729e-10,1.1884490426415888e-10,2.568710855255177e-07,9.094159431819105e-07
square,object,2.9727240963157423e-15,1.8745931397823567e-12,1.180708661457388e-10,1.436756239927081e-10,1.777395663034891e-13,2.1806694359483256e-10,8.20875775903651e-11,1.0321523313856486e-10,3.4036746056213905e-08,1.0520820982974336e-05,6.566724353062979e-09,9.73665978447753e-10,2.054229807869128e-13,3.625562980155639e-11,3.8374614187501167e-13,2.780306765113102e-14,9.236232076383157e-16,3.9172616386562246e-16,0.21243047761453124,0.9990482626997128,0.9999975105970257,0.9996313346971512,0.9977034588767302,0.005118007411105604,1.0427016507008666e-05,1.3619053424570602e-05,1.961632992951667e-05,3.605596968938761e-05,0.4798010286246247,3.7347805874747264e-11,3.4150280436137996e-11,6.153854116797582e-07,0.094462394807003,1.901292952876351e-10,2.3034626063732614e-11,3.02761408198556e-13,1.8408210053564767e-11,3.65817013641481e-11,1.510203148935612e-09,1.1275676494381767e-11,1.0953622261672029e-12,2.1164658241632602e-10,6.599838180525473e-10,4.347448069909305e-09,3.080169959154561e-10,4.63379309716695e-09,3.407226544140014e-08,6.808337013112611e-05,8.670548384091809e-05,9.37731310938772e-06,5.5537225499673e-05,2.8814419691933527e-09,6.043658004290623e-08,3.9317133154640447e-07,2.8495424680203976e-08,6.496732936628115e-08,2.5411013897902806e-07,1.2586319575652035e-05,4.680380622537089e-07,2.6529666657349933e-06,6.848541840811026e-13,6.126001359195353e-13,6.154765441579953e-12,2.7521039861203576e-11,1.600975092240821e-06,8.665622415555656e-09,1.0316774122589213e-06,6.662031618868451e-06,9.56484370190922e-08,9.335933852731743e-14,1.489820144898313e-13,3.310973499907861e-09,1.9018369568448372e-09,2.0657433604984677e-09,2.8313487610455107e-05,7.751885544472603e-12,9.636341549316431e-05,1.3460439072098897e-08
