Token,Type,0-arch/arch_4,1-arch/arch_4,2-arch/arch_4,3-arch/arch_4,4-arch/arch_4,0-banana/banana_2,1-banana/banana_2,0-cabbage/cabbage_2,1-cabbage/cabbage_2,2-cabbage/cabbage_2,3-cabbage/cabbage_2,4-cabbage/cabbage_2,0-carrot/carrot_2,1-carrot/carrot_2,2-carrot/carrot_2,3-carrot/carrot_2,0-corn/corn_1,1-corn/corn_1,2-corn/corn_1,3-corn/corn_1,0-cube/cube_4,1-cube/cube_4,2-cube/cube_4,3-cube/cube_4,4-cube/cube_4,0-cuboid/cuboid_4,1-cuboid/cuboid_4,2-cuboid/cuboid_4,3-cuboid/cuboid_4,4-cuboid/cuboid_4,0-cucumber/cucumber_3,1-cucumber/cucumber_3,2-cucumber/cucumber_3,3-cucumber/cucumber_3,4-cucumber/cucumber_3,5-cucumber/cucumber_3,0-cylinder/cylinder_4,1-cylinder/cylinder_4,2-cylinder/cylinder_4,3-cylinder/cylinder_4,0-eggplant/eggplant_1,1-eggplant/eggplant_1,2-eggplant/eggplant_1,3-eggplant/eggplant_1,4-eggplant/eggplant_1,0-lemon/lemon_3,1-lemon/lemon_3,2-lemon/lemon_3,3-lemon/lemon_3,0-lime/lime_2,1-lime/lime_2,2-lime/lime_2,3-lime/lime_2,0-orange/orange_4,1-orange/orange_4,2-orange/orange_4,3-orange/orange_4,0-plum/plum_3,1-plum/plum_3,2-plum/plum_3,3-plum/plum_3,4-plum/plum_3,0-potato/potato_2,1-potato/potato_2,2-potato/potato_2,3-potato/potato_2,0-semicylinder/semicylinder_3,1-semicylinder/semicylinder_3,2-semicylinder/semicylinder_3,3-semicylinder/semicylinder_3,4-semicylinder/semicylinder_3,0-tomato/tomato_3,1-tomato/tomato_3,2-tomato/tomato_3,3-tomato/tomato_3,0-triangle/triangle_3,1-triangle/triangle_3,2-triangle/triangle_3,3-triangle/triangle_3,4-triangle/triangle_3
red,rgb,0.9378040401542745,0.8980702772820952,0.8979241287752565,0.8725848716980824,0.84606071207728,0.07866535541623845,0.06354042604175307,0.3416139204808737,0.32317587612162646,0.22366829898824672,0.1973716974303064,0.4874694828088028,0.5147528502333494,0.5253158245402845,0.5391790684758738,0.5520938522454256,0.2116645967342244,0.2092421821693795,0.2168866074254263,0.2132423162495472,0.9197220204827748,0.9192784310072427,0.9115584014262105,0.9063668508278454,0.906558910063311,0.028851693260825564,0.027153675058801702,0.02887837355415577,0.029025855283637398,0.04296842067908413,0.012024244270304732,0.008647351815034066,0.010930683115341731,0.011344353497653384,0.01212258021625352,0.014170527229911654,0.0015916655506936761,0.001711435215620414,0.00226108829812376,0.0027037993968558587,0.20104951664168338,0.17893483707581123,0.1342546096535232,0.20532073449294638,0.19119365190185014,0.012282237313768945,0.011772772549201012,0.012073487065689486,0.014814646801851203,0.0010228071385336556,0.0006052655519885552,0.0015327849925958475,0.0017832977489466478,0.035825226216684075,0.04124084059505257,0.04045330881498054,0.04418810880615243,0.73614920992581,0.7588493817058339,0.8268005431366447,0.8186530458789015,0.8450503429957591,0.7404199039527086,0.7157235466341,0.7022468497401851,0.7440178383883395,0.003889604737862818,0.006601037215327115,0.003898605764146191,0.007047586996711596,0.004122382778488595,0.7017063851909214,0.7100845748734764,0.6865048026048385,0.7043550075751682,0.0015210150339439346,0.0015276853678093956,0.0017024354187158634,0.0024209056489976327,0.0020446866601651283
red,shape,1.5188665869106773e-13,1.501391668843976e-10,1.805131533093007e-14,3.2309894055223534e-11,4.868618160302449e-07,6.181360121416806e-11,1.517439593665949e-11,0.9998862276510255,0.05397820616854132,0.05251539545643095,4.678038248696334e-07,2.5879768775897845e-05,5.9088990274299306e-09,0.007260566836961885,1.9017708505895628e-19,4.833126623755242e-09,4.964556464990626e-09,5.338129274677603e-06,0.03566235381828684,6.099538788211143e-07,0.00338771259071866,2.058623847412364e-06,0.0028858955070672574,1.3814036263344599e-05,0.0005388747625239929,3.3158125726977106e-08,0.20512783486487396,0.00024814642099452237,1.3122150792528008e-05,8.531081720450943e-08,1.8122969652178697e-09,3.601533622664485e-05,2.401993849572438e-10,1.4216259214827055e-09,3.095923705921729e-05,1.7850911389836128e-13,0.005405492142860981,0.26077968048061095,0.14016917597994752,0.0005070660775612886,6.16736209981685e-09,5.400169789009988e-08,5.283741017570913e-10,0.0021814989748159307,0.006447589191553245,0.0010297550776754377,4.277868298648774e-07,8.960936795393155e-05,0.0034533981903849993,0.005964772021029429,1.9235145943213394e-06,0.010122935000835227,0.0008735948443702705,0.00014662171871412775,6.433937508022213e-05,0.0029656805963522324,0.0003990180646446166,0.9997222658880665,0.9778523828186934,0.015717298399639597,0.0004622209643765646,0.9834380757899512,0.9999027041515685,0.010784010195785893,0.01863369626629856,0.7507565919925373,0.002167517494248279,0.0013221305885054728,3.902608740050612e-09,6.799901141604728e-06,8.486738892445025e-06,0.24445586232666727,0.9999531832863102,0.01929679620815393,0.8520908988298067,2.634865698196061e-05,6.390923296278641e-06,2.6810925112943e-08,1.1095364432022832e-06,3.530218964060906e-08
red,object,0.9999473964567213,0.9999990266047363,0.8718067606677402,0.9957485316443873,0.9183031622396856,1.671434838033241e-06,8.887802174108363e-09,0.9606916932756182,0.13666147843262177,0.09980309257281167,3.6534587971343815e-06,6.746181264637777e-05,5.893708196436694e-05,0.018819915163975545,2.0276191937281607e-07,2.752849057610765e-08,7.63926650301173e-08,5.2566217825194915e-06,0.00018521462593389494,4.826542151969824e-06,0.999845353879671,0.9856309039132379,0.9995895955535987,0.9970052919141976,0.9976762099037584,3.011901532741074e-09,2.6149810891560376e-09,1.2970335040383813e-07,2.0574142979025938e-09,8.714546690116477e-09,3.4996970459822484e-10,4.5120606554669465e-08,5.191555786655949e-10,2.0851668115431983e-11,3.5392925573794045e-09,6.82907812801275e-11,6.095494617233785e-12,7.081155370029503e-13,6.282329593982895e-12,3.13897902125643e-12,1.981012851133764e-10,2.6606316105438554e-08,1.467790011634494e-07,0.0003815694873924059,4.174677718929103e-08,2.7882973964351967e-08,9.301103247323337e-08,5.452709771980085e-06,9.448972350504365e-06,4.194206981339692e-08,1.6540953779474626e-09,9.20235632735745e-09,8.954399384747867e-08,0.00018139857399691113,2.398905222784816e-05,0.00015458486285758108,3.4462710345706704e-05,0.9569254825490341,0.470740822999393,0.13693292981102465,0.3147647858518628,0.9614955146360917,0.9427767973951663,0.689946432149738,0.6345034463145878,0.6358809406176941,4.117113647311319e-07,1.33080772912103e-07,2.3324606169627366e-10,1.4967884859589124e-09,3.939298222904556e-09,0.9998423487550069,0.9999944904905391,0.999949591616489,0.9999886315636795,6.140074513564729e-11,1.2114215346745913e-12,3.2360889065725695e-12,5.3854203947430334e-14,1.0880232751984551e-11
ripe,rgb,1.0251223023067811e-93,5.200546537284929e-92,1.0740979007934954e-94,8.488554650537342e-97,3.2675143081276904e-92,0.8944136536352691,0.9628541057208934,7.609053814809628e-26,5.192208157191314e-24,2.1783335306443685e-18,4.6994365281155965e-14,5.9553112714481e-21,1.7800082429482225e-12,1.0749898221972846e-12,3.322072864327319e-12,2.943325051598832e-12,6.391945259946243e-10,9.562745142107675e-10,5.526602801021845e-10,9.645465419104436e-10,7.095408924194376e-66,4.4442610788539066e-66,2.3612013862740484e-76,1.413374791278784e-76,5.248044771961689e-80,1.375079922235942e-123,2.362278412950072e-121,6.534750925018225e-121,5.136972351891451e-119,9.137008266932268e-108,2.461406399740381e-05,0.00024225485822911518,6.559579339265213e-05,0.0001414947236358721,0.00015476519268989934,0.00028016250667157685,2.3316998188870714e-19,5.2973703661418705e-18,1.3239123605509568e-18,3.991832436179501e-18,8.88067849891308e-13,4.8177086532401644e-11,1.1739825951039514e-07,2.1284373840993255e-10,7.047536141755109e-08,4.0451155524286815e-08,2.0285036089981856e-08,2.5176849657711106e-09,7.264438756523108e-09,0.008356318072312232,0.0003125962206282588,0.1944599296167503,0.3759962102348457,2.2884054001268878e-08,3.304464208575879e-08,4.665243264094222e-09,3.8390354617527536e-09,5.015823997495813e-24,1.7882316834081554e-23,6.83425351187451e-27,7.243632793644875e-25,1.3951295806697184e-25,2.0280110215049218e-18,2.0436640589069302e-17,3.8788676269199687e-17,2.1831918522606434e-19,0.008785965441059173,0.4316623342751467,0.004584303055782295,0.4986109082479932,0.004212708201428215,1.3902129805119235e-63,6.316899581495185e-64,7.307999547660214e-65,3.2825866811164674e-66,2.5292791636531428e-20,1.2079774061283476e-19,1.1089226070450634e-18,9.259114534515265e-20,6.450861655050847e-19
ripe,shape,5.006337369120392e-05,8.377191678999333e-06,1.297814526233203e-07,2.049984172592842e-06,5.098550535203063e-08,0.9083243787097803,0.09791914801568184,2.6055117910833938e-06,3.974550318999012e-07,1.577370246909602e-05,7.58075512665746e-09,1.1239502345778053e-08,2.7376547652436967e-05,5.19065780277819e-05,1.6897960489416545e-05,4.347123412262198e-08,4.357868868351724e-08,2.420726124421517e-07,1.3303432704016861e-05,1.4201373696076706e-07,4.981655306610718e-07,7.214436260757246e-08,7.18635142675768e-08,6.119770703385739e-08,4.852728296646513e-08,6.2278663851149105e-09,5.003236881222917e-09,2.398934783932095e-08,2.5058360829814826e-08,1.9622153509985547e-07,0.0006355890600122829,0.0010474167450898926,0.0016694895226313207,5.368339167039692e-07,4.869521660111519e-05,4.925842890930644e-08,7.567691604098047e-08,3.852981263614887e-08,4.428600938706377e-06,0.00014239849687726415,1.7916817137007493e-07,3.7111121938303636e-05,2.682707985152364e-06,8.096340248245005e-08,2.0275865805851046e-09,2.1267306233371544e-07,0.00022880920079827074,2.3600575559564353e-07,3.8146115705675983e-07,7.267565994994428e-08,4.3465989033049214e-08,4.605661190207992e-09,2.2752050345300055e-08,5.550998949744121e-07,3.3432341859634777e-08,2.203425919346004e-07,5.689251473730415e-08,7.481912848978007e-09,5.704932170183375e-09,3.219304722801901e-08,6.500313332617703e-08,8.005404105149873e-08,1.5457820354554677e-05,4.381787424582099e-05,2.1305510107777348e-05,3.0308584579285117e-05,5.188582466360775e-05,2.0274436134428686e-06,1.3533909415591556e-06,9.557151380508167e-09,1.3538970245375214e-08,4.366778258891466e-05,3.3163551569253806e-05,2.8383665044003733e-06,5.932239409614243e-07,8.345700794643659e-07,6.157215149483319e-06,4.977686435769974e-08,1.106845689248293e-06,2.3115795838582855e-08
ripe,object,4.373953608223283e-06,2.788296901211429e-06,6.439044674006931e-08,9.708849069316857e-06,2.7711889426559226e-07,0.8315760377350532,0.2877632744448707,1.2832116471963889e-06,2.620278579203478e-07,5.14397727307456e-06,7.66707386986182e-09,2.5262065941401966e-09,2.9610534225093544e-05,1.299396531626247e-05,1.3106761386667876e-06,6.908435002710959e-08,8.94996629378306e-08,2.2020018966061865e-07,9.00290394614258e-06,1.5701301671419294e-07,3.610561999152665e-07,1.0773038223963847e-07,1.331689010681476e-07,1.1061477545029721e-07,5.8011134562639033e-08,2.1057464032972533e-12,2.034843380737496e-12,2.001784682563261e-11,3.998740577739985e-11,3.336523549738458e-10,0.001005938669387704,0.004298037425973523,0.002821895689568046,2.561382410891604e-06,0.0002840815066780998,2.8789664552924547e-08,3.629391390773954e-08,4.932082126653475e-08,3.921046695240962e-06,4.742650442830898e-05,7.239210802793262e-08,2.675965966972111e-05,1.9011014729895532e-06,1.1749344474748503e-07,8.568241923435857e-09,3.1616581484702375e-06,0.0009694093342543663,3.6140201200791986e-06,4.1030092341001995e-06,7.395479712385575e-07,6.482982243395899e-07,2.7303613064494466e-07,4.772437665739556e-07,5.860887335902002e-06,4.806876739955555e-07,2.0724484222961316e-06,8.560264502620034e-07,2.688428902217831e-09,2.147108240416214e-09,3.847304286118779e-09,1.0692111563012678e-08,1.5496135432351866e-08,3.228252616337613e-06,1.2924144499137208e-05,5.28057742366663e-06,8.035922469595189e-06,0.001059833158412971,5.517136613863436e-05,6.164965945167876e-05,8.729443446382127e-07,1.8264746980996544e-06,3.137573089295727e-05,2.274090337664469e-05,3.8468301517332865e-06,9.988834569805586e-07,1.0412159017877905e-06,6.315919594272404e-06,3.5481487357869844e-08,6.787802227139728e-07,2.0966077803124002e-08
rom,rgb,0.9999999970433313,0.9999999934420178,0.9999999959385737,0.9999999963360366,0.9999999893962929,3.210246499096649e-06,2.4435645038350753e-06,2.050827855695203e-05,1.622099615941696e-05,3.795339815086079e-06,2.9527962535753185e-06,0.00020919743467142155,0.0012043769037700588,0.001415287355994306,0.002456998263841129,0.003480349270397851,6.124407809630476e-06,5.9628539597916654e-06,6.774130762049829e-06,6.4951623832975065e-06,0.9999991358004293,0.999999169650875,0.9999998920043099,0.9999998909541813,0.9999999441845313,1.3054821530589842e-06,9.039429300104162e-07,1.0338364898402883e-06,8.890276862380769e-07,1.0480543745666873e-06,1.5125732069084322e-09,8.344734719713552e-10,1.291254254283391e-09,1.4847428749298163e-09,1.7448220356839504e-09,2.640004694049096e-09,6.246439786076315e-12,7.704175046256662e-12,1.3186271643583418e-11,1.9553362971067645e-11,3.547432432530299e-06,2.612190807816156e-06,1.3030926943940798e-06,5.02258196650138e-06,5.380117584521152e-06,1.3085876049621517e-05,1.3131251122183957e-05,1.9106899967758807e-05,2.6578383200524604e-05,6.980746854113105e-11,4.953962210685183e-11,3.000908730129685e-10,4.3287328920627274e-10,0.00016301565343160933,0.0002075843473839553,0.00026835270155581043,0.00033260476584850014,0.014497868810608652,0.028671266048361767,0.14053687764499462,0.15833503345092384,0.39812956638325436,0.2384165354811264,0.19285300155477222,0.2083920154759109,0.43106466032191704,6.651040771688939e-08,1.0614245612270046e-07,7.766942867532359e-08,1.1916714719817133e-07,9.345370385194974e-08,0.9999930865502734,0.9999938789261107,0.9999941283702283,0.9999959883505554,5.474133727374752e-12,5.682980861546625e-12,7.372889736880543e-12,1.451267627087471e-11,1.0574223094240143e-11
rom,shape,5.0095523588941695e-08,1.918515949824221e-09,1.0495736054189925e-12,2.2432189649718063e-07,1.8688619636727485e-05,0.044454226115067615,6.298365826965014e-05,0.6682273135647636,0.00010945652047982435,0.00031268909328537704,5.242254614991389e-07,3.9526631074675205e-07,0.000158410660922589,9.864727927538792e-06,1.9085839714244397e-12,0.000476900390424478,1.0913974730696602e-07,0.00019928664515637785,4.512988012516761e-05,1.287249344816895e-06,2.3909596062803894e-06,8.313925754608373e-09,1.479873820444519e-05,4.6797375867867327e-08,1.0451845369132938e-06,6.877505103997604e-11,2.0846280891435555e-05,8.591190383849377e-07,1.8616649693271449e-07,1.4996977412003379e-06,3.2815253930931095e-05,1.66510497434184e-06,6.87931860432716e-07,2.9198620597823055e-06,1.7855646963786502e-07,2.162267892094822e-11,4.7621584369199086e-11,9.50821786319411e-07,1.805615346022611e-05,1.3823593949646388e-08,9.17056766889878e-08,8.313281317417257e-08,1.9164720384904506e-10,8.491226376860717e-09,9.880088733328784e-09,1.2869959079424543e-07,1.5987382738575983e-06,0.0024940362051181428,0.006075420891365773,1.309444946510108e-05,1.1910048650030138e-09,3.6767637173182994e-07,4.494912757017256e-07,0.00029137025014400555,6.262655833976957e-07,4.1937354539622285e-05,2.6423877291902217e-05,7.361213863770987e-05,2.2574819829382195e-06,3.7961803200059785e-08,7.75522716030349e-06,1.3837653173003373e-07,0.7954128898560788,0.29785595758359407,0.6820527418584527,0.4676045404798376,0.03554639949599778,2.1853379912870103e-05,4.520492253105037e-07,5.934087247381136e-08,2.891273111576199e-07,0.22192013450338216,0.24820008593458995,0.6194703817958549,0.8988995789396463,7.687152545845088e-08,8.385641963538866e-10,2.5804231968072043e-15,2.8745992872164874e-08,2.0078113338403317e-11
rom,object,0.9999962658478825,0.9999873524557527,0.9999637010372556,0.9999995329084849,0.9999991285279665,1.2870130307038928e-05,3.71410364263867e-06,0.00044306663292765776,4.854478049719817e-05,3.084534305999298e-05,2.167556595259502e-06,5.2831521338254986e-05,0.0007052984092978489,0.00011962057803723018,2.2909664877776652e-05,0.0011735823327012874,6.831382179960865e-06,2.7564829295962212e-05,3.4648117107395264e-05,1.854706593138176e-05,0.9999600918992747,0.9998871905344943,0.9999956201858391,0.9999872034397269,0.9999942666294417,4.3070122346777564e-07,3.9924749278909775e-06,6.730512153005313e-06,3.637461081233228e-06,4.504240348914906e-06,1.1555237077159303e-08,5.639726761947274e-09,5.905525006295732e-09,8.092262730171816e-09,8.332380366661414e-09,6.511767660458851e-10,4.917366021201272e-12,9.64406926540732e-11,3.975243061686635e-10,7.89231982535448e-11,7.659296837042255e-06,3.0452988181696086e-06,4.452097484417097e-07,3.198174245870254e-06,2.7838414144078654e-06,2.7817580842438622e-06,3.448002396739113e-06,4.452782669946534e-05,6.14731678513208e-05,1.0515575925818779e-09,1.0491505554196041e-10,2.4673388346327816e-09,2.4703416902066904e-09,0.00038733673575650645,8.946654325193598e-05,0.00030425613478945855,0.00028916428146418064,0.022176371601159456,0.016724065466764717,0.019963032709402473,0.07504542900673933,0.09338130431853543,0.5692314440461669,0.3820627726127023,0.4186098123665265,0.5219110965552546,8.517677624537122e-07,4.6145612673531214e-07,1.20121700714091e-07,1.7410950026848967e-07,2.5455922941841673e-07,0.9999110426734766,0.9999553074547316,0.9999826197382754,0.9999881071258352,1.169578428311972e-11,2.8703282511584732e-11,1.4176782323360967e-12,7.102826340336828e-11,6.383570524261995e-12
semi,rgb,0.195292157383072,0.46339839728560345,0.6083543636310736,0.8364974262844758,0.7831056741156922,3.0927972142295016e-06,5.696801219558927e-06,2.2236267713460352e-07,2.1397069691345996e-07,2.981968570022085e-07,2.865889192768979e-07,6.285515046553941e-08,5.155763865714347e-08,5.00575280312403e-08,5.48162286589618e-08,5.673231464773291e-08,2.1238538984195087e-07,2.1617652020460155e-07,2.034758434185553e-07,2.0893522342051234e-07,0.0010161848074872668,0.0010875946477541905,0.016163046519400818,0.0205506703419435,0.04336306222319674,0.9739784499146174,0.967199789838774,0.9605182693659027,0.9467943033884969,0.5801018499028067,5.4374304978589825e-05,0.00011291660831660773,6.679983411348798e-05,6.14026788038963e-05,5.302726420455389e-05,3.767092724113797e-05,0.012119082591891227,0.00922805987111238,0.005024382700641364,0.003196245786128213,2.583398722996475e-07,2.9935385676032436e-07,4.6567748999546655e-07,2.268826559165836e-07,2.505062325141129e-07,0.01870294859846263,0.022505840077305182,0.028343057327762926,0.015853579690343005,0.045634164643474466,0.23104636480076232,0.022924670952714075,0.016063007336824874,0.0017854219309770423,0.0012019061631132414,0.0016581793680623396,0.0013700013406037247,2.4946096160538503e-08,2.348712861241271e-08,2.1624870903544608e-08,2.333368504959135e-08,2.7763842332769535e-08,8.557239346190838e-08,1.022271378796845e-07,1.3357899480126504e-07,1.534793041843685e-07,0.026127880695219877,0.004254242062854284,0.029308045809368573,0.0035599451622998547,0.02701592447082044,0.0632200502219263,0.06122432532507442,0.09974291666546492,0.10659094196875626,0.014533620627488924,0.013643170790981676,0.00982554420138963,0.00470323896657373,0.006509430729711104
semi,shape,1.0551689819315414e-09,1.923929194222906e-09,7.654914259898518e-09,0.0002662086509239557,2.407080521001613e-06,3.8880722300343145e-06,1.8777996679170624e-08,2.324187098413183e-09,1.8860490324599813e-08,3.010998590083191e-09,7.938074136321545e-08,2.1774973159753188e-07,1.5074786830123336e-08,1.5505227652825255e-07,7.961098760701674e-09,1.2834536997617335e-07,0.004963466599236459,0.10128299247593,0.0024188453368693594,3.570791031681851e-08,3.1062582019569714e-08,0.0004125983597068008,6.764192306457936e-07,6.502202862707346e-05,1.3858835624481317e-06,1.155634842827764e-06,4.6399886569112217e-07,2.9250387981884783e-06,2.726649396756319e-05,4.077909323112701e-06,2.542102524314422e-07,0.0001880386044746947,1.850689292385515e-05,0.0004707962613357059,0.0033285048484423844,2.9875804899051575e-07,6.3501464317008e-09,0.000932762119509213,0.0007975488251032471,0.011112267341896938,1.9558225935700363e-06,3.876743992312756e-06,1.376262537686298e-07,0.008443586900294531,0.0314070765900698,0.0008824888259942535,0.002252721901979236,1.296129913611115e-10,2.802551942808977e-09,2.8164911451018435e-08,1.0107455729720854e-07,0.0005968572667567882,2.692965278435637e-07,6.85596645669952e-11,2.313612111469669e-10,1.2151598893049102e-10,4.396959594999519e-10,6.159554456917886e-09,1.920422199375839e-08,6.732857286203615e-08,9.360644371133952e-08,3.0757545494343518e-06,1.5331394628561107e-12,3.687413834489635e-10,6.12479269037845e-08,4.160911646621918e-09,3.3357768488015345e-08,0.0012731508519383922,0.001686568503315266,8.670620903046924e-05,7.391592750730365e-06,1.4871762819008886e-05,4.0774806585890705e-10,1.9479206422087644e-12,6.521660823843936e-15,9.715866087739797e-10,3.243315953346471e-06,1.87800311847052e-07,0.005943488430068006,2.196757688498518e-06
semi,object,9.670145496615667e-09,3.46283454181537e-08,4.151119054707152e-07,0.0009179734004346388,1.9574042652430808e-05,5.308044605981631e-07,2.2612085360418843e-07,8.138050263695663e-11,7.110820268252015e-10,4.876253489094729e-10,2.0596766818354335e-08,3.88539439948444e-08,1.3662399073938256e-10,5.69907553063132e-10,1.0657073960876553e-10,6.547553243772115e-10,3.0582215551698025e-05,0.00167263266963338,2.7502165358795594e-05,1.102607613075895e-09,5.3671107691527124e-08,3.575440559104004e-05,1.3184941260806547e-06,5.054541858063724e-05,2.881084087174291e-06,5.208233416044694e-05,9.609342696604079e-05,0.00033524206285901517,0.0018441987333364528,0.0001283263109672207,7.148086130117588e-06,1.1930257486688657e-05,1.4236727749845301e-05,4.008388479558193e-05,0.00012737361015450468,1.6967766612898848e-08,6.993046977785687e-09,0.0004363729307472186,0.00011746633795179,0.0009211226575961082,4.3949337744209457e-10,2.913894176004112e-08,3.699803633758351e-11,2.979344114637827e-07,4.4320099186607e-06,0.00020414932560571588,0.0006669976063802226,3.826476386197409e-09,1.2734951196775768e-08,1.6090350770330917e-07,6.96466908690212e-07,5.44283800263934e-05,5.09936834101144e-07,2.66424324651257e-10,6.099847476319632e-10,3.2001140657162116e-10,8.784945727824941e-10,3.843592215581986e-11,6.528422561019701e-11,7.042262477545232e-11,3.2793500192641924e-10,1.7520476775160814e-09,5.068860942454321e-13,2.4120380748135194e-11,4.639979101522997e-10,1.9851941407060634e-10,2.580891796134593e-07,0.00027319016421991385,0.0017491829117488086,1.6889319721424673e-05,8.218927224095091e-06,3.6799602861134905e-05,2.220391024256373e-08,5.985860589591852e-10,3.055244131732444e-11,5.712217767974357e-09,9.312608763867332e-08,1.1625474953739243e-08,0.00022283179037447013,1.0830783508496569e-07
semicircle,rgb,0.007346782459157999,0.5674036598175709,0.9210504572381785,0.9991642825951463,0.9974278375183935,5.924036802120923e-21,7.048997665875798e-20,1.2961534067867303e-26,1.2863313208187238e-26,6.82565623475889e-26,8.705849511360618e-26,1.9446830950367648e-28,2.8605940627847576e-28,2.553397631151062e-28,4.281120800024749e-28,5.206884691296871e-28,4.5159458711483554e-26,4.9168070603179614e-26,3.8395817766275255e-26,4.350116474565271e-26,1.1244433381471416e-11,1.4604862603144255e-11,4.313473915508159e-07,1.1336469041304112e-06,2.028284270496933e-05,0.9985267142920448,0.9967268666522814,0.9933675921908202,0.9803858845001685,0.005230129303636162,9.481449297953797e-17,1.8259262951416857e-15,2.217913764141813e-16,1.6729844855838688e-16,9.542491899774926e-17,2.639901393511834e-17,2.8631622344141238e-08,1.1204015497236653e-08,9.697405845698508e-10,1.7359210808248668e-10,6.741825320098349e-26,1.3880902096215031e-25,1.0435435032072387e-24,5.421906269677955e-26,1.064255951551216e-25,7.244813323652373e-06,1.5111326602534588e-05,3.834840422297031e-05,3.848007088257112e-06,6.040460023328736e-05,0.07746301284677483,5.086875398177254e-06,1.3014875622951278e-06,7.593382219341674e-10,1.6178547138921468e-10,5.721687367250919e-10,2.7156897768770984e-10,7.123470632185795e-30,6.686456745093874e-30,4.5520067421712866e-30,7.83243297111437e-30,1.8389239113436175e-29,3.2315116359479584e-27,7.023782495961879e-27,2.1737113896258672e-26,3.6468170880121135e-26,1.9695785252268317e-05,1.5302176675461067e-08,3.172383004158762e-05,7.660147446007917e-09,2.325788498080119e-05,0.00023663620777762562,0.00020318815022648425,0.0015877792548857704,0.0019937090782439788,5.336450389284801e-08,4.444736623949299e-08,1.339324575146892e-08,6.688322301592835e-10,2.5931029540155687e-09
semicircle,shape,4.3416984117054207e-11,3.673418978062569e-12,7.406103598549695e-08,0.0012723347124745715,0.009555231466400292,1.0875567834545403e-07,2.11144637151994e-09,1.1153561775559138e-08,2.448183432135625e-07,3.9201214752568255e-09,9.436478749340367e-06,5.713636684464913e-06,3.991203357486772e-12,1.3545054775327852e-08,2.8005449151472907e-09,9.203040370925306e-11,0.02289413293734088,0.07867827404035269,0.047066605584966704,5.259820700209193e-09,3.19176744290391e-08,0.0008258166164296196,2.9173879154784893e-08,4.4344307928395857e-05,5.8585495170898136e-08,7.9770360832217e-07,3.1908673285820847e-06,3.4423207721431223e-06,8.383559957488417e-06,2.6084251785886938e-06,1.2489075428543005e-05,0.0003546435085270536,2.156715043472776e-05,0.000552803547296953,1.4234138450371982e-05,1.0174698012950036e-06,5.3549383790629586e-09,6.456270686901881e-05,2.2206241137404133e-05,0.17123866072581131,0.9450231176546742,8.051196385129041e-05,0.0006195220388786276,0.15534324255813348,0.06793762066034081,0.004548849968353833,0.0004460093880601488,5.562887473828905e-12,9.244549859389455e-10,3.005681088216836e-08,6.032231453722627e-08,0.0006017606082883777,2.579518692020437e-07,1.222291433128415e-11,1.2828250431830487e-09,7.337641923130779e-11,1.3161242313388895e-09,2.2111275250510474e-09,7.145857780021043e-09,9.337239441228141e-08,2.3639516844401768e-07,1.3348254900890878e-05,2.1108536829766884e-13,1.3010664587230662e-11,7.768520051612192e-09,3.91874670161283e-10,7.777004977761657e-12,0.0009160914997137266,0.005589074211471011,0.00010662180102101523,1.0731318196021316e-06,2.0233274285605204e-06,1.7932196888080219e-12,5.710252281014422e-13,2.1038588526486364e-15,2.0900302927164735e-06,1.9237561866083333e-06,2.0265988206506196e-07,0.003573796361867768,2.1708024021656204e-06
semicircle,object,1.13177931217095e-08,9.920926020290118e-09,3.7440806332926766e-05,0.5568318845539277,0.06767074864889297,6.441017555297983e-08,2.598078195983428e-07,2.4242451818643623e-09,3.672321591222046e-08,4.613664243177975e-10,6.223834884252174e-07,5.4265237400313544e-08,1.2619448605209334e-12,4.390882433629056e-11,6.599692116147705e-12,6.150294362344237e-12,0.00015638992950226538,0.0026597619448661854,0.0005076595404584106,3.762464576156748e-11,4.154578456033801e-08,0.0004904659436083884,8.221069018488837e-07,0.0002441797846814424,2.552490732968276e-06,6.974968317891509e-07,1.4819028519583829e-06,5.413333478190946e-06,5.817282389683103e-05,2.2458684275994985e-06,6.273213805656754e-05,3.712198170470309e-05,2.638138507393047e-05,2.301845701485061e-05,1.976628425172382e-05,7.427834337746318e-09,2.2953885732485328e-08,0.0003709597010497409,0.00010777787640592295,0.005561792166113679,0.00011597403044117837,3.969907467761195e-06,1.910605228949645e-08,8.219468155136948e-05,0.0005224365913894564,0.002896535739675272,0.0006038757070662704,2.579649584764637e-10,4.416860768743552e-09,5.757440901061477e-07,4.810310161803929e-06,0.004666669738670386,5.345274791639943e-06,9.697200482542235e-11,3.837067029308301e-09,2.572303766871484e-10,5.097486772260004e-09,1.4027950623422424e-11,7.34308703481507e-11,3.380590379094738e-11,1.3289934535615844e-10,6.638204256041967e-09,3.6364239904047094e-15,3.8285744344125714e-13,1.3275359405143887e-11,2.4404363445533137e-12,1.0248996582501848e-09,0.001849062471737948,0.029169602862578747,0.0006438518764359548,9.792470204086021e-05,3.613777863473753e-05,8.797569814292131e-10,1.4368557186210527e-10,2.7613673780797373e-12,6.895284233656585e-06,1.1126495722947158e-06,1.9638740257395657e-07,0.0013252979202408011,8.101041213849464e-07
