Epoch, Color Log Likelihood, Shape Loglikehood, Object Loglikelihood
1663,25757.7,14962.9,15121.6
1664,25757.6,14943,15117.9
1665,25757.6,14962.2,15114.9
1666,25757.6,14942.3,15112.3
1667,25757.5,14961.5,15110.2
1668,25757.5,14941.6,15108.4
1669,25757.5,14960.7,15106.9
1670,25757.4,14940.8,15105.4
1671,25757.4,14960,15103.1
1672,25757.4,14940.1,15098.2
1673,25757.3,14959.3,15099.4
1674,25757.3,14939.4,15130.2
1675,25757.3,14958.6,15085.4
1676,25757.2,14938.7,15099.2
1677,25757.2,14957.9,15141.8
1678,25757.2,14938,15119.2
1679,25757.1,14957.2,15136.7
1680,25757.1,14937.3,15135
1681,25757.1,14956.4,15133.1
1682,25757,14936.6,15150.4
1683,25757,14955.7,15165.5
1684,25757,14935.8,15140
1685,25756.9,14955,15171.1
1686,25756.9,14935.1,15174.4
1687,25756.9,14954.3,15151.8
1688,25756.8,14934.4,15176.5
1689,25756.8,14953.6,15189.2
1690,25756.8,14933.7,15186.6
1691,25756.7,14952.9,15190.3
1692,25756.7,14933,15186.1
1693,25756.7,14952.2,15174.1
1694,25756.6,14932.3,15198.7
1695,25756.6,14951.5,15222.6
1696,25756.6,14931.6,15193.2
1697,25756.5,14950.8,15142.3
1698,25756.5,14930.9,15212.4
1699,25756.5,14950.1,15138.8
1700,25756.4,14930.2,15127.7
1701,25756.4,14949.4,15131.9
1702,25756.4,14929.5,15146.8
1703,25756.3,14948.7,15146.9
1704,25756.3,14928.8,15133
1705,25756.3,14948,15187.3
1706,25756.2,14928.1,15138.6
1707,25756.2,14947.3,15098.8
1708,25756.2,14927.4,15134.2
1709,25756.1,14946.6,15128.7
1710,25756.1,14926.8,15133.1
1711,25756.1,14945.9,15112.1
1712,25756.1,14926.1,15095.2
1713,25756,14945.3,15105.4
1714,25756,14925.4,15100.3
1715,25756,14944.6,15093.1
1716,25755.9,14924.7,15082.2
1717,25755.9,14943.8,15072.7
1718,25755.9,14923.9,15066.4
1719,25755.8,14943.1,15063
1720,25755.8,14923.1,15058.7
1721,25755.8,14942.3,15049.6
1722,25755.7,14922.3,15038.8
1723,25755.7,14941.4,15055.6
1724,25755.7,14921.6,15138.1
1725,25755.6,14940.7,15077.9
1726,25755.6,14920.9,15107.5
1727,25755.6,14940.1,15135.8
1728,25755.5,14920.4,15101.5
1729,25755.5,14939.7,15097.9
1730,25755.5,14920,15146.1
1731,25755.4,14939.4,15093.8
1732,25755.4,14919.8,15125.6
1733,25755.4,14939.2,15152
1734,25755.3,14919.6,15091.7
1735,25755.3,14939.1,15157.4
1736,25755.3,14919.5,15132.1
1737,25755.2,14939,15127.5
1738,25755.2,14919.3,15138.2
1739,25755.2,14938.2,15164.3
1740,25755.2,14917.6,15094.1
1741,25755.1,14935.8,15161.9
1742,25755.1,14915.2,15088.1
1743,25755.1,14933.7,15133.4
1744,25755,14913.4,15105.8
1745,25755,14932.1,15094.7
1746,25755,14912,15103.1
1747,25754.9,14930.9,15078.3
1748,25754.9,14910.9,15065.6
1749,25754.9,14930.2,15124.5
1750,25754.8,14910.7,15110.8
1751,25754.8,14930.1,15077
1752,25754.8,14909.2,15106.5
1753,25754.7,14922.9,15077.1
1754,25754.7,14901.2,15049.3
1755,25754.7,14971.8,15050.5
1756,25754.7,14945.1,15052.9
1757,25754.6,14965.5,15053.6
1758,25754.6,14955,15050.1
1759,25754.6,14967.7,15089.9
1760,25754.5,14961.2,15098.2
1761,25754.5,14973,15121.3
1762,25754.5,14975.3,15162.7
1763,25754.4,14991.7,15099
1764,25754.4,14981.3,15098.9
1765,25754.4,14998.6,15016.5
1766,25754.3,14978,15050.5
1767,25754.3,14991.1,15088.7
1768,25754.3,14956.6,15093.7
1769,25754.2,15033.2,15088.1
1770,25754.2,15023.6,15100.9
1771,25754.2,14965,15120.4
1772,25754.2,14937.7,15126.6
1773,25754.1,14954.5,15146
1774,25754.1,14943.9,15129.8
1775,25754.1,14936.9,15108.4
1776,25754,14959,15118.7
1777,25754,14928.9,15182.4
1778,25754,14942.3,15196.4
1779,25753.9,14918.3,15203.3
1780,25753.9,14952.8,15122.9
1781,25753.9,14912.8,15113.6
1782,25753.8,14939,15214
1783,25753.8,14903.9,15117.1
1784,25753.8,14918.6,15086.9
1785,25753.8,14897.8,15170.1
1786,25753.7,14910.3,15100.4
1787,25753.7,14889.9,15091.3
1788,25753.7,14900.2,15150.4
1789,25753.6,14903.1,15094.4
1790,25753.6,14889,15091.1
1791,25753.6,14905.1,15145.5
1792,25753.5,14871.5,15120.6
1793,25753.5,14902.6,15064.6
1794,25753.5,14875.8,15020.2
1795,25753.5,14891.7,15038.3
1796,25753.4,14869.7,15122.6
1797,25753.4,14886.1,15149.3
1798,25753.4,14863.7,15070.6
1799,25753.3,14882.1,15057.4
1800,25753.3,14883,15011.6
1801,25753.3,14916.4,14982.8
1802,25753.2,14849.3,14971.9
1803,25753.2,14903.8,14967.5
1804,25753.2,14897.2,14966.2
1805,25753.2,14910.3,14966
1806,25753.1,14922.4,14967.8
1807,25753.1,14929.2,14964.7
1808,25753.1,14888.4,14962.3
1809,25753,14923,14956.1
1810,25753,14921.4,15015.8
1811,25753,14959.9,14943.3
1812,25752.9,14921.1,14965.7
1813,25752.9,14964.1,14993.9
1814,25752.9,14945.1,14979.5
1815,25752.9,14950,15000.4
1816,25752.8,14957.8,15005.7
1817,25752.8,14982.7,14997.2
1818,25752.8,14961.1,15013.3
1819,25752.7,14985.1,15020.8
1820,25752.7,14961.9,15031.1
1821,25752.7,14975.1,15009.7
1822,25752.6,14941.8,15022.4
1823,25752.6,15002.5,15026
1824,25752.6,14981.2,15054.4
1825,25752.6,14946.2,15056.9
1826,25752.5,14934,15046.5
1827,25752.5,14972.1,15024.1
1828,25752.5,14920.1,15049
1829,25752.4,14947.6,15040.1
1830,25752.4,14910.8,15043.7
1831,25752.4,14956.6,15041.2
1832,25752.4,14887.3,15057.1
1833,25752.3,14918.3,15054.5
1834,25752.3,14899.7,15059.5
1835,25752.3,14894.5,15062.1
1836,25752.2,14912.5,15082.2
1837,25752.2,14888.9,15060.8
1838,25752.2,14877.1,15073
1839,25752.1,14906.1,15029.7
1840,25752.1,14860.4,15113.2
1841,25752.1,14896.3,15055.3
1842,25752.1,14868.2,15060.4
1843,25752,14884.7,15054.3
1844,25752,14865.4,15019.8
1845,25752,14891.8,15045.1
1846,25751.9,14873.4,15010.1
1847,25751.9,14852.7,15023.6
1848,25751.9,14871.2,14997.5
1849,25751.9,14862.4,15011.2
1850,25751.8,14869.3,14991.8
1851,25751.8,14914.1,14982.6
1852,25751.8,14908.7,14998.5
1853,25751.7,14931,14965
1854,25751.7,14872.5,14991
1855,25751.7,14907.9,14963.4
1856,25751.7,14916.9,14978.3
1857,25751.6,14935.6,14955.6
1858,25751.6,14901.2,14971.8
1859,25751.6,14926.7,14950.2
1860,25751.5,14906.6,14968.4
1861,25751.5,14920.2,14948.8
1862,25751.5,14913.5,14967.7
1863,25751.5,14966.5,14946
1864,25751.4,14924.3,14960.1
1865,25751.4,14941.7,14945.2
1866,25751.4,14923.5,14982
1867,25751.3,14950.6,14923.2
1868,25751.3,14939.5,14978.2
1869,25751.3,14948.5,14987.1
1870,25751.3,14940,15011.3
1871,25751.2,14965.7,14993.7
1872,25751.2,14938.4,14988.1
1873,25751.2,14969.4,14981.3
1874,25751.1,14947.1,15008.7
1875,25751.1,14962.6,15013.4
1876,25751.1,14934,15033.3
1877,25751.1,14935.5,15015.2
1878,25751,14980.2,15031.1
1879,25751,14922.1,15011.9
1880,25751,14885.3,15056.1
1881,25750.9,14973.7,15021.7
1882,25750.9,14876.4,15062.3
1883,25750.9,14961.5,15043.2
1884,25750.9,14859.4,15061.8
1885,25750.8,14955.8,15036.2
1886,25750.8,14834.1,15031.4
1887,25750.8,14928.1,15075.8
1888,25750.8,14894.3,15061.5
1889,25750.7,14896.2,14990
1890,25750.7,14876.6,15089.2
1891,25750.7,14893.7,14996.1
1892,25750.6,14877.4,14995.2
1893,25750.6,14893.8,15043.5
1894,25750.6,14876.4,15003.8
1895,25750.6,14896.5,14975.3
1896,25750.5,14881.6,15045.6
1897,25750.5,14908.3,14994
1898,25750.5,14905.9,14980.6
1899,25750.4,14862.2,14955.4
1900,25750.4,14893.9,14989.9
1901,25750.4,14905,14964.3
1902,25750.4,14878.3,14975
1903,25750.3,14892.4,14951.5
1904,25750.3,14868.3,14966.1
1905,25750.3,14902.8,14943
1906,25750.3,14890.4,14959
1907,25750.2,14898.6,14938
1908,25750.2,14889.4,14956.7
1909,25750.2,14928.3,14937.6
1910,25750.1,14847.8,14956
1911,25750.1,14898.6,14933
1912,25750.1,14908,14948.2
1913,25750.1,14903.9,14961.6
1914,25750,14913.6,14987.9
1915,25750,14916.4,14923.5
1916,25750,14874.4,14969.8
1917,25750,14908.4,14974.5
1918,25749.9,14887.3,14972.1
1919,25749.9,14896.1,14962.9
1920,25749.9,14874.5,14986.5
1921,25749.8,14914.7,14993
1922,25749.8,14932.7,15013.4
1923,25749.8,14882.9,14984.4
1924,25749.8,14901.5,15001.4
1925,25749.7,14931.9,14978.5
1926,25749.7,14892.1,15015.7
1927,25749.7,14932.6,15021
1928,25749.7,14921.8,15023.4
1929,25749.6,14935.2,14996.6
1930,25749.6,14925.3,15016.6
1931,25749.6,14941.7,15025.7
1932,25749.5,14920.3,15019.4
1933,25749.5,14932.4,15011.5
1934,25749.5,14898,15041.4
1935,25749.5,14968.2,14986.3
1936,25749.4,14857.6,15044.8
1937,25749.4,14964.3,15018
1938,25749.4,14859,15051.3
1939,25749.4,14945.4,15020.5
1940,25749.3,14838.8,15052.5
1941,25749.3,14936.4,15030.5
1942,25749.3,14818.2,15037.8
1943,25749.3,14915.7,15051.1
1944,25749.2,14827.7,15030.4
1945,25749.2,14875.4,15025.7
1946,25749.2,14848.6,14997.3
1947,25749.1,14868.2,15013.9
1948,25749.1,14850.2,14988.7
1949,25749.1,14871.7,14970.9
1950,25749.1,14855.7,14995.6
1951,25749,14881.3,14963.2
1952,25749,14875.7,14970
1953,25749,14838.8,14969.2
1954,25749,14881.8,14967.3
1955,25748.9,14872,14934.5
1956,25748.9,14863.3,14969.4
1957,25748.9,14899,14939.3
1958,25748.9,14857.3,14952.5
1959,25748.8,14872.9,14931.3
1960,25748.8,14859.1,14947.4
1961,25748.8,14876,14925.7
1962,25748.7,14852,14943.3
1963,25748.7,14887.1,14922.9
1964,25748.7,14869.1,14941.5
1965,25748.7,14880.4,14920.8
1966,25748.6,14871.7,14936.3
1967,25748.6,14891.4,14914.5
1968,25748.6,14836.8,14982.2
1969,25748.6,14880,14903.4
1970,25748.5,14862.3,14963.2
1971,25748.5,14896.7,14921.1
1972,25748.5,14886.6,14956.6
1973,25748.5,14882,14959.7
1974,25748.4,14866.1,14974.2
1975,25748.4,14883.4,14952.9
1976,25748.4,14858.4,14975.3
1977,25748.4,14879.7,14974.1
1978,25748.3,14861.4,14997.3
1979,25748.3,14879.1,14973.1
1980,25748.3,14866,14996.1
1981,25748.3,14905.6,14975.2
1982,25748.2,14841.4,14988.1
1983,25748.2,14896,14959.6
1984,25748.2,14889.7,15001.3
1985,25748.1,14902.1,14962.8
1986,25748.1,14878.6,14982.3
1987,25748.1,14889.1,14970.9
1988,25748.1,14874.8,14998.2
1989,25748,14897,14962.3
1990,25748,14881.6,14974.3
1991,25748,14907.5,14949.7
1992,25748,14897.8,14965.4
1993,25747.9,14922.7,14942.4
1994,25747.9,14899.9,14958.6
1995,25747.9,14921.5,14936.3
1996,25747.9,14898.3,14953.1
1997,25747.8,14911.2,14931.4
1998,25747.8,14878.4,14948.9
1999,25747.8,14942,14927.8
2000,25747.8,14880.1,14945.7

